"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"11","care -0.00450606388161645","intensive -0.00428222840467829","hospital -0.00369575054661953","measure -0.00244125853753008","sunday -0.00140183740435762","need -0.00138209863240779","condition -0.00103002888952275","raab -0.000991160996338669","public -0.000827302050698475","worsen -0.000713319104929666","center -0.000711410058945261","now -0.000685750808637531","admit -0.000677441983812033","gove -0.000660748856707971","queen -0.000649250922325928","take -0.000629271502213036","report -0.000627821098774795","wednesday -0.000627821098774795","night -0.000578855202537309","close -0.000547265966521882","cnn -0.000547265966521882","cabinet -0.000530179822162524","prince -0.000476267313917034","foreign -0.000456696225465403","oxygen -0.000447036243744425","dominic -0.000447036243744425","spirit -0.000447036243744425","treatment -0.000435132675786876","week -0.000420792128292602","johnsons -0.000414895555664874"
"12","nhs -0.00620339094454414","minister -0.00495270026755479","johnson -0.00390418774381907","worker -0.00214567007119548","nurse -0.00197923777417786","need -0.00173330485901502","boris -0.00173220909892213","macron -0.00143348636799934","canadian -0.00116119385205893","intensive -0.00115260760973612","staff -0.00113771037322785","gove -0.00107400262379909","queen -0.000944108476052086","still -0.000764147952771244","accord -0.000710469909656397","now -0.000694626507593665","protective -0.000652595434388448","release -0.000601287638833936","cabinet -0.000592124340574318","hancock -0.000578519771124442","add -0.000548003297268229","covid -0.000548003297268229","first -0.000514225607985197","condition -0.000503827718426719","johnsons -0.000500292788798928","leader -0.000450227517323376","restriction -0.00044172857910707","saturday -0.000432087512174717","measure -0.000414461540554467","thank -0.000414461540554467"
"13","government -0.014888993638739","johnson -0.00562212578432009","intensive -0.00249406568098187","measure -0.00175132112000054","hospital -0.00126059727577299","social -0.00113768567425976","conte -0.00113248153152523","meeting -0.00104944821957076","need -0.000994317723379101","merkel -0.000951296137156832","effort -0.000890201673090507","vaccine -0.000890201673090507","london -0.000850636983123043","response -0.000832250331008644","association -0.000730106069945502","admit -0.000710631334310041","symptom -0.000703435863462221","night -0.000689963331717669","boris -0.0006822229893787","secretary -0.000655704016638503","doctor -0.000631571593613045","carry -0.000585853796984614","ensure -0.000574511061366634","service -0.000537893382376864","italian -0.000502768304953327","stay -0.000494460617433412","daily -0.000466986962421534","numb -0.000463784346898977","wednesday -0.000457418480306337","worsen -0.000454599350950935"
"14","hospital -0.00297521565081338","care -0.0023931445201768","intensive -0.00195954663413989","spains -0.00193956822700092","take -0.00156596581595481","worker -0.00131459785839005","canada -0.00130869681774703","italian -0.00130869681774703","positive -0.00123027784904339","philippe -0.00122421592107647","allow -0.00102941934626244","statement -0.000934798888758026","symptom -0.000923045174915815","confinement -0.000853967584729221","nhs -0.000810739284616391","announce -0.000792149582335089","queen -0.000791940568953708","countrys -0.00074393079559687","progress -0.000687985146058501","sánchez -0.000687985146058501","measure -0.000675371814402026","ease -0.000644744196172442","may -0.000643918962947576","spain -0.000630487496612764","service -0.000596962914081733","reach -0.000549353994858004","gove -0.000543458495451232","travel -0.00054345771241715","night -0.000534503726703384","target -0.000503833415418709"
"15","uk -0.00536407618078372","hospital -0.00340514068636544","lockdown -0.00231895160097162","medical -0.00159460553204149","worker -0.00142298796483686","name -0.00125200536972536","telegraph -0.00116420020714902","intensive -0.00106088731275367","region -0.00103345423485368","ferguson -0.00100354684382398","time -0.000959160453047003","phase -0.000885664630660865","simón -0.000811852222913689","rate -0.000789391104241255","restriction -0.000777324558061121","good -0.000760223085070511","countrys -0.000733435458765364","sturgeon -0.00071816116477641","report -0.000700194410469535","street -0.000616387213386527","symptom -0.000616227348960274","nicholas -0.000593393503779849","queen -0.000507211708763444","toll -0.000497485444033274","set -0.000496951766178144","transition -0.00048055488729104","night -0.000478618547404719","lift -0.000461913496376476","wednesday -0.00045908783628823","sanchez -0.000450856881442085"
"16","coronavirus -0.00726570350038747","johnson -0.00507608220907863","care -0.0036793419540796","level -0.00279099862293597","lockdown -0.00270326559270762","hospital -0.00265623157435502","home -0.0026087802788195","address -0.00223542000572019","stay -0.00180076800172091","message -0.00165819524158217","system -0.00135960820296133","nhs -0.00131786500045583","alert -0.00130091234263097","health -0.0011189347108107","secretary -0.00109971197307779","northern -0.000949215599734266","hancock -0.000808607466742162","ease -0.000753819386641874","new -0.000753657470103808","ireland -0.000722854692317476","return -0.000672214788731695","wale -0.000652533095510721","numb -0.000649600750513235","continue -0.000647112911908443","simón -0.000634926539503478","quarantine -0.000609629073003548","staff -0.000566156122847716","press -0.000523617656799535","tape -0.000515456815711302","slogan -0.000515456815711302"
"17","symptom -0.00776035640335093","list -0.0052808531771994","trace -0.00298754444317095","loss -0.00282104400308036","smell -0.00255817134529468","sense -0.00184253888713604","emergency -0.00180361806051377","work -0.00156792319413301","johnson -0.00147764909717263","madrid -0.00139207876832814","anosmia -0.00113414607932094","spector -0.00113414607932094","starmer -0.00113414607932094","add -0.000930659595754446","boris -0.000927409053969486","taste -0.00086792723972251","possible -0.000847385765837205","can -0.000767286952189083","doctor -0.000767286952189083","lockdown -0.000747182635602028","datum -0.000714186078832668","track -0.000663765206687317","hospital -0.000646973577808074","app -0.000641321160444908","phase -0.000633683989447964","spanish -0.000632747824173885","care -0.000625531171095095","late -0.000609538577896696","social -0.000548945703936821","next -0.000540716758152371"
"18","cummings -0.076451557026476","durham -0.0047469798977644","travel -0.00419841462764692","wife -0.00306889780070885","dominic -0.00303635781264477","measure -0.00293336220552365","country -0.00265120020580778","mile -0.00209732312406563","aide -0.00192544645322035","adviser -0.00164421007804239","london -0.00158521789420951","new -0.00148219748714562","test -0.00142737669538051","child -0.0012875156155151","announce -0.00118571438613158","trip -0.00116258658731871","johnsons -0.00106132285575378","family -0.00104148402406656","spain -0.000997182805182795","death -0.000937547883856582","ease -0.000937547883856582","health -0.000904253996871218","rate -0.000902593248999439","breach -0.000866433015960122","emergency -0.000853513734681122","region -0.000853513734681122","return -0.000812977679957916","parent -0.000804133045215982","senior -0.000764313008920992","sack -0.000711459612075416"
"19","cummings -0.0744169864730817","travel -0.0048525472911003","durham -0.00462065067841055","dominic -0.00388169715606246","shield -0.00385917866110941","prime -0.00331101100905051","wife -0.00298722661781159","device -0.00227525152686281","johnsons -0.00221606709845235","adviser -0.00220893953471957","distance -0.00200288501668122","aide -0.00187420542153671","ministry -0.00184111505986795","vulnerable -0.00184111505986795","health -0.00148473815527139","new -0.00147935833248014","trip -0.0012772388180794","mother -0.00123649951250948","download -0.00123649951250948","senior -0.00114598426801782","average -0.001111893202554","arrest -0.001111893202554","symptom -0.000915705304353365","urge -0.000823863201389718","safe -0.000816345118987316","sky -0.000740441921970203","sack -0.00069252586065216","secretary -0.000673707024311909","work -0.000616899489135125","top -0.000596995415531709"
"20","england -0.00432035653511786","shield -0.00341784142739932","quarantine -0.00274527328436824","new -0.00267026981633833","device -0.00267026981633833","question -0.00263402361740694","app -0.00242994070686164","monday -0.00239199051623307","ministry -0.00216076065205428","vulnerable -0.00216076065205428","action -0.00209919117959123","early -0.00206327921383642","mask -0.00206327921383642","guidance -0.00182733753619058","police -0.00182733753619058","prime -0.00154578869486977","conte -0.00154057447081024","prosecutor -0.00154057447081024","ferguson -0.00154057447081024","law -0.00130493478312954","look -0.00130493478312954","arrest -0.00130493478312954","journalist -0.00130493478312954","sky -0.00130493478312954","late -0.00117800456799222","start -0.00117800456799222","london -0.00106978580787331","currently -0.00106885347146479","introduce -0.00106885347146479","possible -0.00106885347146479"
"21","app -0.0242998691674162","infection -0.0084150072397674","user -0.0036496511214763","food -0.00280275885951164","covid -0.00216133343773284","datum -0.00215220386829906","shield -0.00174808356832656","country -0.00165084597602072","hancock -0.00150652115408545","work -0.00143122297771014","khan -0.00116607941651248","late -0.00116367333856404","national -0.00116367333856404","stay -0.00107767399447167","impact -0.00107217747589883","political -0.00107217747589883","home -0.00106142226309036","fire -0.00100524014781855","cfs -0.00100524014781855","fhi -0.00100524014781855","meet -0.000890293232895911","mother -0.000890293232895911","saturday -0.000890293232895911","require -0.000792863586498216","hospital -0.000751982346967828","people -0.000744618053268198","get -0.000720883842445397","mask -0.000720883842445397","ministry -0.000720883842445397","vulnerable -0.000720883842445397"
"22","uk -0.0260369537005324","app -0.0127427559164051","minister -0.0052674218204064","houston -0.00352769096761474","hotez -0.00303859297780062","pandemic -0.00261306896708102","wear -0.00258662468533843","lockdown -0.00244219093558684","medicine -0.00202080736222632","prime -0.00180559654554402","federal -0.0014514849693168","let -0.0014514849693168","harris -0.0014514849693168","mask -0.00144625092837736","secretary -0.00134122093859956","judge -0.00114611044238599","tracer -0.00114611044238599","tuesday -0.00103188865054016","press -0.000987537411977102","level -0.000940307069464463","user -0.000919494788554576","question -0.000907242020905641","problem -0.000889385998723569","us -0.000889385998723569","college -0.000876990307656644","kluge -0.000876990307656644","tropical -0.000876990307656644","baylor -0.000876990307656644","dean -0.000876990307656644","malik -0.000876990307656644"
"23","beach -0.0728588813060775","county -0.0247604605551851","uk -0.0148979486401699","government -0.00910513379754718","july -0.00765430924612687","mayor -0.00640865383650324","app -0.00586906086238204","close -0.00516086618904443","weekend -0.00455922592068247","minister -0.00325079114446303","city -0.00254914352186986","lockdown -0.0022463348826578","holiday -0.00209611684388489","closure -0.00187196747000273","home -0.00173357481025016","florida -0.00166715872604439","england -0.00162605923467019","secretary -0.00157392071896667","british -0.00147360400437335","miamidade -0.00113502021439926","today -0.00110676998526837","infection -0.000968363420670637","use -0.000864684799696924","member -0.000790966936370152","prime -0.000720553708488447","miami -0.000699852515479882","palm -0.000699852515479882","london -0.000653441242041142","question -0.000589625847131958","fort -0.000578194444393998"
"24","capacity -0.00936270310941856","beach -0.00830601512686424","hospital -0.00750861394161118","will -0.0068140533306339","indigenous -0.00672335286722359","contact -0.00257252578362299","closure -0.00203670394428346","level -0.00178012007122186","july -0.00174344136696303","bed -0.00172497630053337","bolsonaro -0.00147628330404426","early -0.0013671091679972","ahca -0.00131417515185472","hidalgo -0.00131417515185472","emergency -0.00108631606919385","situation -0.00105096232884361","less -0.00100555915640044","use -0.00100555915640044","officer -0.000974859325967081","datum -0.000821996032578265","law -0.000776371218651595","bottom -0.000776371218651595","atlanta -0.000738392652884778","teich -0.000738392652884778","veto -0.000738392652884778","palm -0.000645780392177553","across -0.000563661487069433","many -0.000563661487069433","open -0.000563661487069433","plan -0.000563661487069433"
"25","beach -0.0256171212100832","indigenous -0.0194312568735766","close -0.0071749762216109","july -0.00581752448573403","weekend -0.00531604294058308","accord -0.00374449032763269","veto -0.00326038992630262","infrastructure -0.00315602177096697","positive -0.00288186707756655","holiday -0.00262119161450214","per -0.00254866582003688","law -0.00250874708998938","mask -0.00245378643018002","service -0.00225314005917154","statewide -0.00225314005917154","capacity -0.00143863384636522","buy -0.00139653799609785","combine -0.00139653799609785","vote -0.00139653799609785","edge -0.00139653799609785","abbo -0.00139653799609785","vulnerability -0.00139653799609785","closure -0.00131585129978939","today -0.00131585129978939","also -0.00119859608981454","level -0.00119859608981454","take -0.00119859608981454","drive -0.00119377480581195","worker -0.00119377480581195","brazil -0.00119377480581195"
"26","test -0.103425144185334","beach -0.035155084435975","county -0.0266530141243403","mayor -0.00656981680420349","weekend -0.00361834547720208","july -0.0026087766055744","giroir -0.00223468888698353","order -0.00202472395320319","lab -0.00178635879796207","holiday -0.00178533628263128","florida -0.00153972307697647","miamidade -0.00153972307697647","pool -0.00153531874677415","indigenous -0.00145492730749941","bolsonaro -0.00106756552376425","time -0.00097373684231189","accord -0.000951118678693019","closure -0.000896546911805907","million -0.000887462299223485","sample -0.000887462299223485","really -0.000745366101766731","quest -0.000615742146371001","issue -0.000599581225091739","houston -0.000599581225091739","every -0.000583951772924307","today -0.000576064067782545","average -0.000498558647006153","turnaround -0.000498558647006153","re -0.00047948482534621","turner -0.000473546532484437"
"27","numb -0.00195182387869908","surge -0.00165191960670708","one -0.00158464062721364","critical -0.00142217484475438","case -0.00140805616278616","result -0.00130665151645604","early -0.00124599036524975","every -0.0011805849723483","per -0.000951178363268079","worker -0.000907362504831033","federal -0.00089515109872873","re -0.000788700387534869","tuesday -0.000785868197347717","york -0.000785868197347717","election -0.000785868197347717","now -0.000724100177120879","program -0.000699865034403224","provide -0.000693250512511012","within -0.000664520108995981","really -0.000652391468408564","across -0.000601497156766051","even -0.000597468541508217","health -0.00058458286467522","perform -0.000566721143577587","governor -0.000566721143577587","two -0.000537300735016566","executive -0.000526737001806388","file -0.000514028750089879","minute -0.000514028750089879","lab -0.000498669626352921"
"28","service -0.0125114437213977","telehealth -0.00466105328224731","visit -0.00396611437411454","giroir -0.00346832360633564","test -0.00328935187079182","day -0.00262724913543544","help -0.00238914262761125","week -0.00223735682410897","food -0.00185121879873085","mental -0.0017550382785031","pool -0.00150392011612532","baker -0.00134260512410223","ghaly -0.00134260512410223","ask -0.00123573597966253","care -0.00122763127327241","year -0.00121617205577185","get -0.00120000212280036","turnaround -0.00104381194806347","family -0.000985707046438078","loss -0.000985707046438078","two -0.000936629629682328","order -0.000885800205551068","quest -0.000835282821583072","surge -0.000739764520246267","offer -0.000715107733945342","necessary -0.000684109978653202","cost -0.000684109978653202","sector -0.000684109978653202","bank -0.000684109978653202","patient -0.000679755132325655"
"29","test -0.028479673285589","taiwan -0.0080687622322132","postal -0.00603478468687024","service -0.00595219685043191","azar -0.00355229983530625","giroir -0.00345112683646154","restaurant -0.00312071242411582","dejoy -0.00226732264036389","take -0.00221339375515028","grant -0.0017339655622719","usps -0.0017339655622719","pool -0.00133017501376587","today -0.00129009224395416","china -0.00127269302663446","dog -0.00127269302663446","establish -0.00127269302663446","walsh -0.00127269302663446","lab -0.0010745552992758","chain -0.00101728181096539","sign -0.00101111068703807","case -0.000993504940491219","unite -0.000975461725182369","free -0.000883086922013332","chen -0.000883086922013332","society -0.000883086922013332","independent -0.000883086922013332","reopen -0.000876695053333543","trace -0.00082029475167944","open -0.000775595437996546","month -0.000747301939667433"
"30","test -0.0411314621409984","plasma -0.0103894900868422","contract -0.00323588015998644","giroir -0.00240853288786025","hotel -0.00239051144638502","convalescent -0.00195193635890378","major -0.00176478242276812","traveler -0.0014324201879824","defense -0.0014324201879824","prison -0.0014324201879824","pizza -0.0014324201879824","usfk -0.0014324201879824","police -0.00119224431610387","still -0.00100914865774115","develop -0.000993765757227871","duty -0.000993765757227871","silver -0.000993765757227871","hut -0.000993765757227871","suicide -0.000993765757227871","increase -0.00092942712562083","pool -0.00092942712562083","officer -0.00089296825737728","announce -0.000883930543398082","chain -0.000883930543398082","continue -0.000864099277345987","prevention -0.000849743130877156","appear -0.000794539303293873","outside -0.000794539303293873","series -0.000794539303293873","emergency -0.00077927328488836"
"31","test -0.0192267774687941","fda -0.015767091800397","plasma -0.0137234413998599","drug -0.0120971221154129","trump -0.0103747205239083","convalescent -0.00708968315402037","hahn -0.00529457952574552","administration -0.00401383804919719","treat -0.00361469828295902","authorization -0.0033949292183606","treatment -0.00253097997981522","president -0.00230476982723771","eua -0.00200512295339461","result -0.00175387237398317","service -0.0015147383095695","vaccine -0.001422677119716","time -0.00142130051188583","decision -0.00140953927208154","pressure -0.00124496170759525","care -0.00122931134835669","giroir -0.00105949511884518","sunday -0.00102539143127611","patient -0.000926648938895269","product -0.000911416712472524","stephen -0.000888559610751294","white -0.000760833390617166","case -0.000757550394511419","commissioner -0.000746358101203382","offit -0.000746358101203382","restaurant -0.000626207220709496"
"32","will -0.00352581940095897","covid -0.00350098305218427","standard -0.00295378582879413","care -0.00229856507427284","trial -0.0018982751606923","delay -0.0017675820055435","state -0.0017675820055435","need -0.0016873036894729","work -0.00164244337404618","show -0.00157800161203647","post -0.00153660376078624","dr -0.00141402509562705","national -0.00126316115856318","panel -0.00121340131088621","vaccine -0.00117816272429794","know -0.00108988254816167","offit -0.00108988254816167","decision -0.000973635280029805","clinical -0.000928534447471985","critical -0.000928534447471985","infectious -0.000928534447471985","ryan -0.000928534447471985","nih -0.000928534447471985","therapy -0.000928534447471985","antigen -0.000928534447471985","read -0.000770251509603637","agency -0.000750319730898341","effective -0.000747461384685177","hear -0.000747461384685177","announce -0.000729117368543197"
"33","plasma -0.00855098646598518","remdesivir -0.00594659525174734","food -0.0035211404380926","patient -0.00334926667792701","standard -0.00298660491516844","hospital -0.00289742398524384","important -0.00212567099917849","mark -0.00212567099917849","treat -0.0020360601238445","many -0.00172160980831537","president -0.00169360463374113","meet -0.00147437425666297","former -0.00114014086943171","efficacy -0.00114014086943171","sunday -0.00101719544245538","highly -0.0009930603087972","datum -0.000958393315471762","probably -0.000942666510081458","gimenez -0.000942666510081458","evaluation -0.000942666510081458","show -0.000849366689582354","science -0.000832427038176764","information -0.000807073041326101","part -0.000807073041326101","possible -0.000807073041326101","app -0.000807073041326101","strongly -0.000807073041326101","sarscov -0.000807073041326101","delay -0.000650055106819369","convalescent -0.000635295320867257"
"34","athlete -0.0200736462397987","patient -0.00614141188560346","image -0.00600171036845487","gate -0.00600171036845487","atla -0.00600171036845487","herd -0.00484856650540966","emergency -0.00431761375673179","child -0.00426998179740634","mask -0.00398628869009476","strategy -0.00382195397208074","mccancekatz -0.00292012522797158","come -0.00288874061463706","drug -0.00236456585621048","immunity -0.00214155714264042","cardiac -0.00214155714264042","argue -0.00175991515730056","sign -0.0014849437472636","universitys -0.0014849437472636","inflammation -0.0014849437472636","fda -0.00146781634979554","coverage -0.00132484745513284","four -0.00132484745513284","point -0.00132484745513284","symptom -0.00132484745513284","check -0.00116847015475408","decision -0.00116348546515133","work -0.00116348546515133","treat -0.00110423347193089","determine -0.000949190082474738","severe -0.000949190082474738"
"35","birx -0.0212822635115655","atla -0.0114586787663242","task -0.0108783177608438","patient -0.00611235832551948","force -0.00580658130493827","use -0.00517419999670365","see -0.00485669891708607","convalescent -0.00299322888993914","emergency -0.00271846694602484","familiar -0.00253059679339085","virus -0.00215166599758465","official -0.00201561369961178","story -0.00190401068163604","vaccine -0.00155607883764897","scott -0.00143077066095498","come -0.00132168261449894","beyond -0.0011207058862106","de -0.0011207058862106","singer -0.0011207058862106","gottlieb -0.0011207058862106","appear -0.00111837063290832","eua -0.00105399296493136","opposition -0.000990782328984752","datum -0.000988725460673523","tweet -0.000979868103707315","decline -0.00096619376727225","guideline -0.00096619376727225","begin -0.000863543715177939","work -0.000839780806660584","product -0.000766838852226392"
"36","drug -0.0082166485822448","many -0.00543921060064667","fda -0.00536927018780242","task -0.00439031781267551","patient -0.00295516050056022","authorization -0.00295516050056022","hahn -0.0024237151887454","nbc -0.00222481821955656","life -0.00209177520040182","provide -0.00209177520040182","die -0.00185904217074528","product -0.00179830756180521","access -0.00168356247650292","expand -0.00168356247650292","need -0.00165671369364362","test -0.00165671369364362","customer -0.00154228974686177","program -0.00154228974686177","martin -0.00154228974686177","standard -0.00154093204535311","every -0.00142154011928397","emergency -0.00127373712101986","group -0.00116524535415208","administration -0.00109344886234597","home -0.000985644694124099","yearold -0.000985644694124099","worsen -0.000985644694124099","obtain -0.000985644694124099","apart -0.000985644694124099","september -0.000985644694124099"
"37","flu -0.0325763010407796","administration -0.00916833539797457","atla -0.00787849818052366","influenza -0.00695597595575337","use -0.00554006865509316","fatigue -0.00462780884323755","treatment -0.00401962804679279","drug -0.00319740936267965","pneumonia -0.00316440828263775","plasma -0.0031017589275204","estimate -0.00278583331748095","kluge -0.00278583331748095","dr -0.00270271710692538","fda -0.00270271710692538","state -0.00247127946846581","task -0.00214521463774076","kill -0.00200699433109963","food -0.00192151665074758","go -0.00184014080537431","standard -0.00165070235324405","hahn -0.00165070235324405","athlete -0.00165070235324405","year -0.00155336353457236","action -0.0014161488457558","average -0.0014161488457558","due -0.0014161488457558","ons -0.0014161488457558","eight -0.00133563597776376","authorization -0.00130304550978122","commissioner -0.00130304550978122"
