"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"39","test -0.0132670292007249","dr -0.0053572785381355","fauci -0.00474078134072398","conley -0.00200095186770977","saturday -0.00197907722963919","long -0.0017838673469367","house -0.00159976889164293","cdc -0.00156356875380914","positive -0.00156356875380914","attack -0.00122123598660995","anthony -0.00113154278153738","health -0.00111109425808775","national -0.00108785777250853","really -0.00103292113239861","isolation -0.000978616827112533","year -0.000970911120943607","state -0.000929000490283438","allergy -0.000929000490283438","white -0.00090793516277976","ad -0.000843596790878198","minute -0.000798723869587459","read -0.000746926883655963","event -0.000740909470506201","infection -0.000718638320490905","physician -0.000718638320490905","thing -0.00070451040673658","evidence -0.00070177026085172","leader -0.000696950798553364","get -0.000598501009652197","interview -0.000596575263824062"
"40","trump -0.0108533222645328","test -0.00964912530723916","chief -0.00522962757603251","mask -0.00450005448932922","come -0.00279242184874584","state -0.00278949295485276","place -0.00274483807744852","staff -0.00248985469252483","case -0.00208375379301218","vice -0.00196086424753139","national -0.00176881263080442","surge -0.0015945988979903","interview -0.00141422115984091","negative -0.00125060691003542","meadow -0.00118558135175451","every -0.00115167807573802","prevention -0.00105047033456485","penny -0.000907245957028402","accord -0.00086786561179053","conley -0.00086786561179053","saturday -0.000808743231635822","mike -0.000800458210595156","long -0.000726477780272683","know -0.000726385855754019","schedule -0.000626754660411288","distance -0.000599888114112934","ahead -0.000575056859171919","mark -0.000575056859171919","center -0.000506122468354686","infect -0.000506122468354686"
"41","report -0.00452101281967443","state -0.0038508287220671","election -0.00359584716550243","white -0.00335570176391309","post -0.00308460353959294","crowd -0.00291910329045342","fire -0.00276527257325165","two -0.00228163775977552","individual -0.00218035230827207","asymptomatic -0.00191717298689753","break -0.00191717298689753","sequence -0.00191717298689753","comment -0.00169701420923818","even -0.00168276217220931","washington -0.00167045264460808","florida -0.00150440973160237","message -0.00125118225945398","atla -0.00122534401600982","really -0.00110503140337903","outbreak -0.00102912614502715","us -0.000990063675958219","unite -0.000989162213771988","yet -0.000989162213771988","cdc -0.000962338319677403","positive -0.000894709762239487","allergy -0.000894709762239487","claim -0.000889696196051504","late -0.000889696196051504","event -0.000828495022086262","center -0.000766878880343769"
"42","fauci -0.013940097902803","election -0.00592440914566839","dr -0.00532930628679906","disease -0.00517209995096757","infectious -0.004063544135405","anthony -0.00225374086938912","home -0.00222393262547227","tell -0.00216171690908262","adviser -0.00178863213202562","national -0.00162346170054761","biden -0.00148537953912331","report -0.0014799646341449","datum -0.0012562614027275","can -0.00124738292663007","also -0.00119812440149281","strategy -0.00114844258591307","death -0.00111361609940375","team -0.00111361609940375","administration -0.00109921559363257","plan -0.00108309823438502","distribution -0.00106119271233229","million -0.00102184629166013","crowd -0.000980188200262577","interview -0.000951122484409428","think -0.000951122484409428","suggest -0.000844402754647366","security -0.000843255725665015","lose -0.000843255725665015","publicly -0.000843255725665015","gottlieb -0.000843255725665015"
"43","force -0.00608950219391113","make -0.00521188982217524","task -0.00406240183567741","day -0.00370393721515849","brief -0.00292702195080718","person -0.00279056853820281","virus -0.00231201608355314","want -0.00212595592322551","need -0.00210539462587511","vaccine -0.00128089083903504","thursday -0.00124356021281313","director -0.00122055902603724","cuomo -0.00121638155627868","july -0.00107153472943133","remain -0.00107153472943133","bell -0.00107153472943133","campaign -0.000999662860017292","rally -0.000912994052354898","numb -0.000889630157671628","try -0.000889630157671628","increase -0.000859228006882873","thanksgiving -0.000835416312363835","comment -0.000830250648100606","control -0.000776899400242725","safe -0.000758896119399277","country -0.000670506217629541","birx -0.000660655928553022","household -0.000648480978895138","father -0.000628741556052304","now -0.000598900975840366"
"44","thanksgiving -0.0237057843294144","president -0.0124918101920356","white -0.00749431187841987","holiday -0.00716185770930666","house -0.00584595193740245","family -0.0054106531111523","trump -0.00340893281992094","state -0.0028620250421878","food -0.0024237744310136","indoor -0.0019059043672407","drink -0.00146508532659206","election -0.00135082328921299","virus -0.00129494924844697","administration -0.00126545638617004","biden -0.00125581960410803","test -0.00117175834253658","outdoor -0.00113960487302978","host -0.00101990067996005","travel -0.000903635794190838","possible -0.000903447557980552","visit -0.000835555605938731","official -0.000833060851826772","vice -0.000833060851826772","campaign -0.00075893632740176","task -0.000753670734138678","share -0.000746415592635552","put -0.000719962641355432","table -0.000652151011724111","see -0.000640659733418203","joe -0.000629329963918956"
"45","thanksgiving -0.0116341492672009","food -0.00363272903724787","family -0.00346886073970309","trump -0.00250977552195608","get -0.00239894785691452","long -0.00179441938836455","vantam -0.00150544338935021","case -0.00145239471192171","giroir -0.00124359649824668","friend -0.00122932151772892","outdoor -0.0011418503834727","vaccine -0.00106298234251778","adams -0.0010068946753462","think -0.000984899092122737","birx -0.000963806059082084","like -0.000772047330821035","visit -0.000772047330821035","drink -0.000772047330821035","take -0.000719155551075934","household -0.000699705764846459","justice -0.000690839833544565","nothing -0.000690839833544565","table -0.000624283935494074","host -0.000613467102486109","week -0.000571329112169283","year -0.000571329112169283","celebrate -0.000551387220798949","parade -0.000545709607437939","zoom -0.000545709607437939","plate -0.000545709607437939"
"46","fauci -0.00696955271226907","thanksgiving -0.00584609621439591","likely -0.00136654137483705","food -0.00132116272587923","birx -0.0010386440787209","force -0.00101858568930291","trump -0.00101858568930291","family -0.00090910567295277","visit -0.000831200956203038","anthony -0.000822497358033525","white -0.000812505786021545","house -0.000751195033659835","can -0.000748646856772561","gather -0.000715848866225","drink -0.000683423513205383","new -0.000663321326742849","vaccine -0.00063780511002165","just -0.000624310185354915","christmas -0.000608594169372201","host -0.000597432555861421","impact -0.000585175697240925","put -0.000574826425697839","line -0.000563467480155455","azar -0.000563151584209609","vaccinate -0.000544758187265959","also -0.000532587417369279","home -0.000495472554746912","year -0.000461714693148818","feel -0.000456070683482857","immunity -0.000456070683482857"
"47","vaccine -0.0299743964785046","thanksgiving -0.00754690942944003","fauci -0.00581914138658923","black -0.00552728778874434","holiday -0.00409544489559299","vaccinate -0.00336894693047196","year -0.00161291067184921","moment -0.00120997843931758","receive -0.00115497661064901","indoor -0.00107911634650104","feel -0.000973860107977842","among -0.000917527498286996","general -0.000917527498286996","travel -0.000849776512569234","infectious -0.000744191181022535","vaccination -0.000729595250651749","know -0.000711326051969108","azar -0.000700134969548349","gathering -0.000666818365828381","community -0.000637302897593228","survey -0.000622701166205553","kaiser -0.000601151472617412","study -0.000543672615912927","trump -0.000543550879832377","trust -0.000539016691369687","allergy -0.000511034658104204","christmas -0.000479092564111272","gather -0.000479092564111272","case -0.000455615106834673","food -0.00045275226651964"
"48","fauci -0.0252828972248728","american -0.00385715262434738","black -0.00358503105088814","people -0.00223917198341428","take -0.00161162257258385","coronavirus -0.00151707725743688","infectious -0.00105275756670387","want -0.000950207123800895","community -0.000845187847678952","sesame -0.000807418789336767","cnns -0.000736795606119167","survey -0.000714663293819418","anthony -0.000703068683144847","street -0.000698746363558378","trust -0.000666586244602474","director -0.000660721147139554","expert -0.000659384300399246","see -0.000641908057498752","hope -0.00062802627281211","kaiser -0.00062802627281211","via -0.000617973955648998","walensky -0.000617973955648998","hall -0.000591450422052109","allergy -0.000565207504631848","child -0.000498138542231463","town -0.000479894897052913","app -0.000453890570052962","cnngo -0.000453890570052962","time -0.000431681871656209","collins -0.000424999596650766"
"49","vaccine -0.0231873233291717","thing -0.003984222820959","american -0.00352148449774348","black -0.00349590630658458","think -0.0026472391985054","adams -0.00214140451155287","azar -0.00133878782587282","family -0.00118151796709087","use -0.00109563710855465","re -0.000852919797723839","let -0.000769735849347919","registry -0.000733458959876976","travel -0.000715752384121693","uk -0.000715752384121693","moment -0.000679671484599464","collins -0.000673487600349576","increase -0.000611707577405585","infectious -0.000586052913670421","different -0.000538684620588925","identify -0.000538684620588925","soon -0.000502182490518588","town -0.000502182490518588","day -0.000473021380137384","jerome -0.000454653173734054","hall -0.00045067172837765","month -0.000448155457986377","safe -0.000448155457986377","take -0.000430521792944338","control -0.000416743980110046","study -0.000401953859190618"
"50","vaccine -0.0203176992010804","american -0.002500554450656","black -0.00217878052291476","arm -0.00131639606097744","sunday -0.00123615626563545","real -0.00123615626563545","morning -0.00120988326801497","community -0.00108640288865991","change -0.000853084367186785","azar -0.000835583095812775","death -0.000777512983600737","require -0.000777512983600737","surge -0.000754832561407959","expert -0.0006815012605631","watch -0.000660238734178531","pandemic -0.000657092050740271","also -0.000620757273618655","trump -0.000573567178484335","problem -0.000560818746828784","disease -0.000514048009889523","feel -0.000471893615533348","family -0.000464869504303356","safe -0.000447755593576904","idea -0.000434932629594043","respond -0.000434932629594043","national -0.00042448261481276","collins -0.000420532940203056","vaccinate -0.00041091136482585","moment -0.000408875598536751","doctor -0.000371742102033834"
"51","guard -0.0113341571185077","national -0.00504026193351903","state -0.00474715715016139","gounder -0.00327026254434359","team -0.0031633169393116","bidens -0.00305748927007143","presidentelect -0.00278845589526655","vaccination -0.00274378076938719","administration -0.00268270975361184","thursday -0.00221698776193613","use -0.00217069449285245","adams -0.00215017794320804","plan -0.00185801082823822","watch -0.00162933539967358","official -0.00142510242780824","black -0.00139628324676555","research -0.00132859635451266","transition -0.00132859635451266","immediately -0.00129454523166428","antibody -0.00129454523166428","member -0.00127214425802691","carolina -0.00122726848872079","report -0.00112364133557574","friday -0.000979592145900821","release -0.000884746274184334","joe -0.000847024300542065","community -0.000841566242795078","monoclonal -0.000773289853957637","north -0.000694506256024074","treatment -0.000694506256024074"
"52","day -0.00705459915845419","administration -0.00470755055088301","biden -0.00469722738366019","walensky -0.00458059020288859","team -0.00185468289148893","last -0.00173146801781532","response -0.00167518391573029","department -0.00123651724218021","virginia -0.00121001136243581","smell -0.00121001136243581","murthy -0.00121001136243581","cdc -0.00108755060193289","distribution -0.00108755060193289","vaccinate -0.00101074270305901","president -0.000975414562102261","adams -0.000938012183887338","sense -0.000888477746274097","challenge -0.000862586622121464","full -0.000862586622121464","yet -0.000862586622121464","receive -0.000796407765476848","approach -0.000736142067713663","presidentelect -0.000694262631881881","watch -0.000675308846377787","transition -0.000674926280483601","joe -0.000654819258685269","mask -0.000624814341135482","taste -0.000616698994486353","wear -0.000592705181070796","many -0.000590861933308817"
"53","walensky -0.00368345420132021","school -0.00244539331539151","disease -0.0021679873339191","health -0.00150868066598253","center -0.00132173496155152","presidentelect -0.00125260426130891","use -0.00119910521423572","rochelle -0.00118045158852986","also -0.00117604061030918","adams -0.000919773999067175","supply -0.00086727849239987","vaccination -0.000858040857436682","week -0.000679219408194043","able -0.00066529292463835","national -0.000642016983128935","back -0.000596561779117488","time -0.000593840080118202","morning -0.00057612774404614","tell -0.000557779521870083","new -0.000539806515740593","cnn -0.000539550105622677","just -0.000537185606816926","brief -0.000534068004752974","thursday -0.000525411948464005","step -0.000503325403266919","vaccine -0.000500769659810385","president -0.000495275647495186","public -0.000480664982005941","year -0.000474996828622176","transition -0.000474996828622176"
"54","possible -0.0039784016151716","covid -0.00308097364924687","will -0.00271846347066529","administration -0.00197317927885543","state -0.00145296144996854","million -0.00111467685207656","team -0.000996915187553182","datum -0.000933671083684473","plan -0.000924124918718072","biden -0.00088809836277326","president -0.000828379814752589","even -0.000777448709769368","bidens -0.000762963736699374","pandemic -0.000608071980482294","joe -0.000608071980482294","response -0.000605215309908647","teacher -0.000564159080675086","distribution -0.000560354268643204","presidentelect -0.000560354268643204","general -0.00054836163623706","thing -0.000487169785470143","murthy -0.000470782470198161","case -0.000467834432980152","become -0.000467293227672361","add -0.000465579843153874","see -0.000458661169063346","need -0.000435206263206145","thursday -0.000428926623902259","adams -0.000428926623902259","hospital -0.000389023037418501"
"55","vaccine -0.015542570487834","school -0.00905749189138416","buttigieg -0.00457772474717244","cdc -0.00441089656628368","test -0.00348718029615391","travel -0.00163481883000194","need -0.00140200333647433","traveler -0.0012605359148844","president -0.00126019641036756","guidance -0.00120702370175407","wear -0.0011093737782415","community -0.000971612763401519","interview -0.000971317441925579","whether -0.000971317441925579","million -0.000957879522763494","air -0.000884913833938406","strategy -0.000806083089561871","domestic -0.000745160331328321","reopen -0.000695162278820494","center -0.000692341025256504","secretary -0.000685874102381079","measure -0.000661857365790719","require -0.000633191250390519","open -0.000624205435063363","quarantine -0.000616947122708877","pete -0.000616947122708877","bidens -0.00059670532721301","first -0.000561141618895422","level -0.00051714324135943","within -0.00051714324135943"
"56","teacher -0.00750919805735428","school -0.00273128164257308","cnn -0.0019329966773276","reopen -0.00182953303736311","spread -0.00162629903878575","cdc -0.00147142851637505","community -0.00124209960469324","good -0.00115673383699499","day -0.00106836960803069","work -0.00101684958699022","public -0.00101569052704542","roosevelt -0.000809985421521775","risk -0.000809391138381077","many -0.000787631198587713","plan -0.000787631198587713","response -0.000760263448054355","friday -0.000733209322129169","slow -0.00070188936282789","president -0.000664324685121009","go -0.000652975869960049","child -0.000650364200597497","believe -0.000631259508591109","possible -0.000605185668999364","aircraft -0.000594874069589912","carrier -0.000594874069589912","navy -0.000594874069589912","theodore -0.000594874069589912","follow -0.000589716022914244","also -0.000578857451777104","give -0.000563312789322867"
"57","school -0.00447305548375154","collins -0.00399582174020063","will -0.00374595273190004","surge -0.00338505710071646","get -0.00172440704732446","population -0.00131739032222788","mask -0.00127292750955155","effort -0.00113480998031967","soon -0.000915163545680997","recommendation -0.000827292353826947","walensky -0.000807977126402792","even -0.000794626257233366","predict -0.000752249662039683","renew -0.000752249662039683","bedford -0.000752249662039683","plan -0.000738651240943633","president -0.000738651240943633","just -0.000659040505506359","point -0.000635977516113662","come -0.000620782164474254","likely -0.000586092247360614","datum -0.000580329385647005","across -0.000558480725827537","encourage -0.000558480725827537","become -0.000531587725335569","spread -0.000513894610608467","thing -0.000504039194829553","contagious -0.000481218301317643","vote -0.000481218301317643","immunization -0.000481218301317643"
"58","school -0.00668797024207335","vaccinate -0.00576310878729891","fauci -0.00535849803681909","feel -0.00350270810289399","fully -0.00334667234767361","end -0.00192937341700938","teacher -0.00182445732332781","test -0.00173511599192155","director -0.00167802727491773","anthony -0.00167695320825711","infectious -0.00126397475657414","allergy -0.00117245516275366","protect -0.00116406499695709","likely -0.00110949071015032","institute -0.00105543476423808","american -0.00103624126404356","ask -0.0010317924059734","poll -0.00101985093002788","reopen -0.000988320660842645","bite -0.000854313414545449","next -0.000774833593946922","johnson -0.000774833593946922","friday -0.000742008393554205","one -0.00072940301747948","shoot -0.000697545841697789","also -0.000686071803315591","datum -0.000685958997303171","even -0.000661798291853422","back -0.000642770307534346","broad -0.000611265763865942"
"59","people -0.0112849466811771","school -0.0100830854523808","fully -0.00757382107497229","travel -0.00757382107497229","fauci -0.00425304626800793","still -0.00310468094103333","teacher -0.00225297042865247","test -0.00223223546216333","industry -0.00138140233723427","dr -0.0012539573596646","first -0.00124108156706004","make -0.00118181729091016","increase -0.00109578569331026","community -0.00104750200820947","guideline -0.0010419054327655","reopen -0.00102412278883224","program -0.000865123951208413","brief -0.000742759869079124","unvaccinated -0.000731986532201745","possible -0.000679494583688878","two -0.00067489984273994","national -0.000639045542486727","interview -0.000561440006984326","open -0.000561440006984326","buttigieg -0.000561440006984326","mean -0.000527793632264961","want -0.000460340898494449","sunday -0.000454674281805345","like -0.00043944520850292","white -0.00043944520850292"
"60","foot -0.025663919541614","distance -0.0112273195842876","vaccine -0.00679887270556045","will -0.00554905641075043","vaccinate -0.0043463195116995","student -0.00409836628368654","go -0.00368325644976863","six -0.00221406368205246","state -0.00171097918329943","air -0.00158684957658606","three -0.00130685289827004","physical -0.0010823069953807","add -0.000999750748437167","coronavirus -0.00095100596108999","rule -0.000920290796145529","fully -0.000865884750013923","teacher -0.000807425300120124","giroir -0.00074810048106444","president -0.000732939806819766","come -0.000730556444830444","spread -0.000699729080591238","staff -0.000663954867101024","apart -0.000644056142535931","screen -0.000583004525813502","cnns -0.00053697199603786","education -0.000519293342940319","massachusetts -0.000519293342940319","difference -0.000519293342940319","tsa -0.000519293342940319","reopen -0.000461822857314553"
"61","lab -0.0100183659300099","people -0.00950253160964831","origin -0.0091749196641322","theory -0.00804399332600181","china -0.00699108041822649","redfield -0.00511520378456953","travel -0.00388673909199777","friday -0.00380411248220291","world -0.00311710866006121","mask -0.00309838664506645","believe -0.00270617992293209","organization -0.00267179754337243","can -0.00257018179678314","opinion -0.0022591624304017","gupta -0.0022591624304017","hypothesis -0.0022591624304017","report -0.00211204342755278","still -0.00182222817208944","wuhan -0.0017276408555098","vaccinate -0.00163095185411222","transmission -0.00159817538254403","former -0.00159817538254403","guidance -0.00152254092724458","team -0.00141603667946488","human -0.00126799748988349","distance -0.00123298427581364","foot -0.00119351510647325","will -0.0011545956654776","comment -0.0011412787423537","virus -0.00113025561047131"
"62","report -0.0325635804647385","vaccinate -0.014941123564251","people -0.0133848744691324","cdc -0.00903786990355937","animal -0.00595753940335719","walensky -0.00421805432280276","source -0.00400405155842321","world -0.0034734594742632","fauci -0.00318826556658036","disease -0.0029905272439002","travel -0.0026199641123375","organization -0.00243303826298963","dr -0.00229780440059629","guidance -0.00220647436742488","vaccine -0.00200163379540264","distance -0.00192015483717189","study -0.0018955241996963","mask -0.0017405393485258","origin -0.00141051556709582","foot -0.00140819201810971","access -0.00135857641890408","market -0.00129509978812437","prevention -0.00119690885434104","scientist -0.00112004097979201","future -0.000927147173057141","laboratory -0.000927147173057141","joint -0.000898119998370583","can -0.000784733426407169","food -0.000769010571119499","leak -0.000769010571119499"
"63","animal -0.0110126673113323","study -0.00500207593755819","cnn -0.00493380564571266","origin -0.00353218149871604","sinovac -0.00331926673747096","global -0.00287686597217862","investigation -0.00287686597217862","reach -0.00267666857773174","likely -0.00246313296922851","korea -0.00206152931976822","scientist -0.0019815261480518","action -0.00186084871336667","directly -0.00186084871336667","partner -0.00186084871336667","region -0.00186084871336667","ship -0.00186084871336667","way -0.00186084871336667","campaign -0.00186084871336667","violate -0.00186084871336667","kdca -0.00186084871336667","lab -0.00166381712053809","laboratory -0.00166381712053809","leak -0.00166381712053809","raw -0.00147378164202361","spread -0.00140919434245257","vaccine -0.00138340941582449","respect -0.00138340941582449","shot -0.00138340941582449","embarek -0.00137413987491797","datum -0.00111527828302849"
"64","johnson -0.0287469841422212","vaccine -0.0262651375188884","virus -0.00874320064928585","clot -0.00800801475324397","pause -0.00508693117303582","blood -0.00507490951618905","world -0.00435340516356336","origin -0.00382272515334459","animal -0.00318834226967124","organization -0.0024392085283409","six -0.00210705668221267","rare -0.00210705668221267","use -0.00203774982184046","release -0.001923331333191","source -0.00186158653593493","china -0.00177940383354491","team -0.00177940383354491","wuhan -0.00116206859856022","spread -0.00110108022840927","likely -0.00107156952047149","cdc -0.00104078332290813","human -0.00102860500226837","datum -0.000970706241921027","study -0.000814796855486022","country -0.00078645544754774","access -0.000780465584103662","severe -0.00076942269909408","administration -0.00071807584899769","market -0.000677702835111593","fda -0.000611510482025679"
"65","johnson -0.00611697712122328","friday -0.00423875320427991","six -0.00185899312901849","syndrome -0.00180605064140194","change -0.00172443790831378","tts -0.00142251681589201","acip -0.00109606163377052","woman -0.000908315118435254","administer -0.000844108597911952","mark -0.000820337459144227","risk -0.000792929611121651","label -0.000772625356200374","walensky -0.000772625356200374","severe -0.000721174617904108","advisory -0.000713577734573811","tuesday -0.000684344164300743","jj -0.000676147173819919","know -0.000668567282449795","thrombocytopenia -0.000631409509809111","review -0.000618127945810953","guidance -0.000557032426312998","committee -0.000551220346950321","wednesday -0.00051277637495728","discuss -0.000510455638722318","include -0.000483863978198662","evaluation -0.000451798630158873","health -0.000439467758034828","accord -0.000411475814618645","dos -0.00040605404962557","expert -0.000398290988428029"
"66","clot -0.00656564263808324","blood -0.00576761793928782","authorization -0.00433440038776944","six -0.00268028911022655","pause -0.00228707276326945","eua -0.00216466692087414","fda -0.00213193579450077","young -0.00178075346217865","covid -0.00159670925138555","use -0.00154293287897289","case -0.00153469734303124","confirm -0.00122268593016406","type -0.00108846446781685","lift -0.00108841927583514","approval -0.00100030511819715","health -0.00100014354892519","johnson -0.000910566845359062","meet -0.000776887879496924","list -0.000712227829706036","process -0.000694283714818944","severe -0.000658460920431314","country -0.000644137002525302","india -0.000644137002525302","pfizerbiontech -0.000644137002525302","emergency -0.000622853540994561","medical -0.000606507031025605","patient -0.000605693006395569","review -0.000597344363311492","world -0.000595349148017843","target -0.000595349148017843"
"67","johnson -0.019301476377932","clot -0.0106028452532612","case -0.00945720943552053","pfizer -0.00713211546117409","blood -0.00689182073728911","recommend -0.00351439977224499","age -0.00330753834222497","cdc -0.00273795002560584","rare -0.00273795002560584","company -0.00259598127760519","bourla -0.00255424070432719","pause -0.00248967795181165","child -0.00229126579020156","six -0.00227714173669269","covid -0.00193356017950774","center -0.00178236510319985","booster -0.00158896341159498","disease -0.00143548424401485","authorization -0.00141997268012128","expect -0.00120524890145479","submit -0.00119255840008747","approval -0.00117571013953743","recommendation -0.00107274594286766","dose -0.00107023653679694","johnsons -0.00102811522254698","datum -0.000918954742768596","authorize -0.000893525065689738","antibody -0.000801220950574999","type -0.000750408720467943","require -0.000750105419450531"
"68","recommend -0.00401832237031396","pfizer -0.0036066755070866","child -0.00345492972724515","give -0.00341706562219701","bourla -0.00297591231343852","company -0.00212218884673965","monday -0.00150234469225086","disease -0.00134669383476271","center -0.00126411223815814","committee -0.00126411223815814","practice -0.0012451173783895","approval -0.00119684238745954","immunization -0.00116945852357586","cdcs -0.00114491543471984","dr -0.00107244728283185","submit -0.00100442240168952","antibody -0.000994138300500547","vote -0.000948376156141517","week -0.000897628991201715","adolescent -0.000851919625296071","advisory -0.000851163752310535","pause -0.000829992189797846","datum -0.000819652899067158","now -0.000774384628201674","schedule -0.000774384628201674","whether -0.000753006632175146","group -0.000743201656535297","prevention -0.000710052876360501","vaccination -0.00070535883852052","country -0.000672143742650233"
"69","test -0.00325818831444724","kramer -0.00322542637079337","emergent -0.00254559261124299","emergency -0.00194246578059099","covid -0.00167918249725929","authorization -0.00159356661420973","one -0.00154965183414246","dose -0.00135707637031646","material -0.00131617492026315","people -0.00131544246188842","jj -0.00131489708503529","immunization -0.00125100319490945","advisory -0.00106561275970929","practice -0.00106561275970929","provide -0.000999207878995767","platform -0.000991790835866202","redfield -0.000991790835866202","immune -0.000991790835866202","rollout -0.000991790835866202","teen -0.000911760208391676","last -0.000897936533903798","april -0.000790605125589705","blood -0.000739604945365513","also -0.000667412745659735","next -0.000667412745659735","official -0.000667412745659735","bourla -0.000667412745659735","phase -0.000638548447763232","protein -0.000634366252406537","yearolds -0.00060483924178778"
"70","pfizer -0.00378690839313056","ema -0.00362680755487255","child -0.00349607196151591","dr -0.00168547906958283","agency -0.00166620638000825","result -0.00141816727245236","now -0.00128178941036106","accord -0.0012171961903934","medicine -0.00119923087569285","positive -0.00119923087569285","yearolds -0.00119766578324465","week -0.0010937000175304","teen -0.00104443032508339","fda -0.000979115013055698","center -0.000972950431161634","give -0.000947469662925471","us -0.000928759124633194","administer -0.000925115431752555","expect -0.000900236668330723","control -0.000878150026098035","schedule -0.000841958953695543","immunization -0.000841958953695543","plan -0.00083515336415585","recommend -0.00081135761582285","osterholm -0.000811034935772836","available -0.000758009840581941","risk -0.000739263482536945","keep -0.000738689266867709","possible -0.000738689266867709","prevent -0.000738689266867709"
"71","offit -0.00578196169401735","wednesday -0.00197561977587191","child -0.00195293652298678","moderna -0.00182516962875945","follow -0.00172008088452613","hospitalization -0.00171532499555704","johnson -0.00167232007500207","start -0.00161677337765642","dr -0.001445498602061","administration -0.00140996766905266","virus -0.0013275606599632","expect -0.00130339090649267","report -0.00115741261007718","look -0.00113284683420656","announce -0.00108226762646424","year -0.0010681366938845","mhra -0.00105910417177268","drug -0.0010355823638819","month -0.000989509609205741","give -0.000863189273309861","cdc -0.000857783621634356","yearolds -0.000857783621634356","medicine -0.000853018138674777","associate -0.000848581055219566","trial -0.00075680616044993","recommend -0.000753705827875706","safety -0.000750530626315027","cdcs -0.000699599630413106","friday -0.000639804984016279","philadelphia -0.000636670454198351"
"72","company -0.0048568985488886","will -0.00265970458913978","give -0.00240946154468535","recommend -0.00217366596315549","dr -0.00205217837824523","coronavirus -0.00204174425282733","can -0.00197813866313679","mark -0.00172988268284724","expect -0.00163778514349011","get -0.00150520582335412","wednesday -0.00143583724321217","hospital -0.00122740364301011","use -0.00116335659232958","among -0.0011095705081412","admission -0.00105186763047826","look -0.0010341782034079","control -0.000979910849136401","death -0.00094206704185551","cdc -0.000938839611981934","cdcs -0.000938839611981934","month -0.00085850443474067","teen -0.000855708714102676","low -0.000793897692869305","director -0.000726774352478254","monday -0.000726774352478254","safety -0.000726774352478254","schedule -0.000726774352478254","immunization -0.000662132503118196","previous -0.000656180041921806","virus -0.000603618291467822"
"73","claim -0.00800087406792183","age -0.00698944645772037","symptomatic -0.00670654047123165","day -0.00508843104629619","placebo -0.00302978040554414","batch -0.00295856892050261","benefit -0.00230361154232406","facility -0.00209494742050531","get -0.0020341256749572","late -0.0018911049452629","case -0.00159486467196068","study -0.00149787283180736","variant -0.00149787283180736","plant -0.00149341898169575","now -0.00139138373409875","among -0.00136816748350421","fully -0.0013317740204194","quality -0.0013317740204194","end -0.00130847783801791","johnson -0.00127756013479208","vaccination -0.00127756013479208","one -0.00116862859921874","last -0.00115500522868206","administration -0.00106458276830346","booster -0.000965416572771272","efficacy -0.000942274288640466","cnn -0.000875764226336728","participant -0.000875764226336728","conduct -0.000736368398129628","lift -0.000736368398129628"
"74","vaccine -0.0781398582809375","black -0.0260593902862964","american -0.0155705620860747","white -0.00769102938767541","age -0.00441523951145839","likely -0.00345517263365236","little -0.00330424528644752","compare -0.00294603585146574","trial -0.00252880705439334","old -0.00226735336803591","us -0.00214211184688373","people -0.00190254770898979","canada -0.00162381290128505","negative -0.00148714669418687","race -0.00148714669418687","security -0.00148714669418687","bank -0.00148714669418687","official -0.00128680324214897","vaccinate -0.00127052386470994","group -0.00117773430197138","get -0.0010028395749771","account -0.000971896606614508","outcome -0.000971896606614508","young -0.00092072017815964","can -0.00084214376568098","drug -0.00084214376568098","fda -0.000767103961342608","authorize -0.000767103961342608","remain -0.000719477665364676","authorization -0.000695594682306733"
"75","vaccine -0.0799747418997401","fully -0.0102115665818773","say -0.0095865965231004","age -0.00921559888358287","survey -0.00558415243792582","august -0.00558415243792582","school -0.00343298045760987","use -0.00320252872367083","company -0.00279836481114132","trial -0.00242225437946259","people -0.00224464536500169","us -0.00224464536500169","require -0.00203167894317724","old -0.00191018211228833","will -0.00191018211228833","arizona -0.00155061257376232","contagious -0.00155061257376232","home -0.00155061257376232","soon -0.00155061257376232","final -0.00155061257376232","quarter -0.00155061257376232","selfquarantine -0.00155061257376232","familiar -0.00155061257376232","dramatically -0.00155061257376232","fort -0.00155061257376232","somewhat -0.00155061257376232","can -0.00145999514188205","coronavirus -0.00119394011609353","group -0.00119394011609353","delta -0.00119144463370341"
"76","vaccine -0.0348724239833633","republican -0.00918162957487495","rate -0.00857361863784906","vaccination -0.00787020487669751","county -0.00425006603946843","vote -0.003805560752455","age -0.00256390462716061","presidential -0.00218684581106449","company -0.00203633580017631","trial -0.00104827296183813","can -0.000934276470464124","receive -0.000934276470464124","use -0.000934276470464124","people -0.000826963136971726","american -0.00072630274500135","old -0.00072630274500135","case -0.000632267025721223","need -0.000632267025721223","test -0.000632267025721223","agency -0.000598834775723395","emergency -0.000544829635558103","note -0.000544829635558103","start -0.000544829635558103","state -0.000544829635558103","year -0.000544829635558103","vaccinate -0.000544829635558103","average -0.000540365198418047","difficult -0.000540365198418047","doctor -0.000540365198418047","grow -0.000540365198418047"
