"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"39","people -0.00582202792497233","school -0.0039263933618805","ka -0.00321866151841466","accord -0.00262909955702029","exception -0.00256293223244808","early -0.00224018441849694","cnn -0.00197784199091267","event -0.00191446998802502","gelber -0.00162203760194057","teacher -0.00153716511617108","cusimano -0.00153716511617108","mauri -0.00153716511617108","first -0.00121338963151041","sport -0.00114203354905196","safe -0.00112522347287169","police -0.00111226045460233","take -0.00111066890054212","restaurant -0.0010664056541092","office -0.00106253556801172","family -0.000968205515441634","order -0.000968205515441634","local -0.000928685140378693","record -0.000928685140378693","bannister -0.000928685140378693","countrys -0.000922209231503879","guest -0.000922209231503879","white -0.000922209231503879","year -0.000920632257644494","country -0.000832103045754873","officer -0.000800535264875446"
"40","school -0.00628160803425193","law -0.00308520026171544","man -0.00308520026171544","ka -0.00276950172676049","allow -0.00212180925675332","low -0.00208769682535015","announce -0.00197930544277103","ezike -0.00196948076117776","test -0.00180272682630434","tuesday -0.00164818266170152","wednesday -0.00164818266170152","limit -0.00163449452922082","rule -0.00163449452922082","accord -0.00157303021858479","just -0.00147458934440503","teacher -0.00132299303986461","cusimano -0.00132299303986461","mauri -0.00132299303986461","family -0.00117968835291893","night -0.00116351092782807","border -0.00110563581360024","china -0.00110563581360024","illinois -0.00110563581360024","walk -0.00110563581360024","crowd -0.001100404528521","first -0.001100404528521","pandemic -0.000959673698392782","september -0.000917889595012711","attempt -0.000903486477671911","six -0.000871698485830907"
"41","statement -0.00586803287408721","allow -0.0048110613142055","social -0.00403142324378414","business -0.00383711290366573","three -0.00383711290366573","order -0.00372146964790243","time -0.00295650045308571","crowd -0.00269207116965997","wear -0.00259206360025699","critical -0.00226813299590634","level -0.00226813299590634","seat -0.00197432944855436","buy -0.00177461385409239","conte -0.00177461385409239","series -0.00177461385409239","specific -0.00177461385409239","attack -0.00177461385409239","ali -0.00177461385409239","gathering -0.00162002335680755","also -0.00155835318062447","first -0.0015482147405429","suffer -0.00143574172186545","total -0.00141905521807062","measure -0.00119202830467058","resume -0.00119202830467058","early -0.00102739962088194","indian -0.00102739962088194","open -0.00102739962088194","place -0.00102739962088194","foot -0.00102739962088194"
"42","presidentelect -0.010137090186524","mask -0.00945802164647946","wear -0.006871917567007","distance -0.006871917567007","biden -0.00642426467328716","task -0.00563447503521941","social -0.00561222499640124","plan -0.00499193284272526","force -0.00437504831738811","bidens -0.00421614122543079","response -0.00311831519040406","face -0.00303171239873201","crowd -0.00231550795300561","former -0.00205918403700789","source -0.00200885068678203","joe -0.00200885068678203","seat -0.00187333831481762","event -0.001670060065463","immunity -0.001670060065463","administration -0.00164115612494653","announcement -0.00158543731486771","appeal -0.00158543731486771","impact -0.00124790762957538","head -0.00121263549467765","vaccine -0.00121263549467765","murthy -0.00121263549467765","dr -0.00120824382561902","allow -0.00118813809819662","capacity -0.00113099701416175","department -0.00112524269746395"
"43","transition -0.00728194318115394","mask -0.0059039302289956","country -0.00470520741822933","face -0.00263409898930012","home -0.00256963694860446","wear -0.00256530745297101","airline -0.00212353252018593","top -0.00212353252018593","require -0.00207915719190122","confirm -0.00185363476518807","control -0.0016412047301928","statement -0.0016412047301928","robot -0.0015085102389385","blunt -0.0015085102389385","gathering -0.00146900681798978","include -0.00144183055698766","early -0.00125547801601222","seat -0.00125547801601222","time -0.00125547801601222","bill -0.00122513646568723","find -0.00122513646568723","distance -0.0011597508561435","two -0.00109533728544098","wednesday -0.00109533728544098","identify -0.000964287106064554","congress -0.000964287106064554","michigan -0.000964287106064554","mitigate -0.000964287106064554","defend -0.000964287106064554","move -0.000954551502652001"
"44","mask -0.00478780042488924","worker -0.00368079637214647","desantis -0.0035268295594707","task -0.00330781822805837","order -0.00318509560885116","presidentelect -0.00318509560885116","force -0.00269920286244241","care -0.00249816568561534","biden -0.00238171153029287","wear -0.00225136967303985","within -0.0020755857955489","report -0.00189679482484806","virus -0.00180030997742342","response -0.00159391434141631","wednesday -0.00159391434141631","hand -0.00140022178253529","store -0.00139538194894262","test -0.00130416750060058","transition -0.00130416750060058","monday -0.00130151963005631","patient -0.00123636625936063","pandemic -0.00122742985791091","rule -0.00121919560336414","available -0.00119311876036055","phase -0.00119311876036055","florida -0.00119311876036055","prioritize -0.00119311876036055","document -0.00119311876036055","allocation -0.00119311876036055","gathering -0.00112386749545101"
"45","vaccine -0.018562004201494","dos -0.00478742835225243","force -0.00398068993295597","case -0.0031184668423816","pandemic -0.0031120022690847","transition -0.00271894100509906","administer -0.00268069507587509","task -0.0024958771557948","cv -0.00233342769329348","spread -0.00220990391491727","nurse -0.00204674400512583","way -0.00203443321170571","moore -0.00201057905704405","new -0.00179351943990613","receive -0.00174484398963914","spin-dry -0.00173340701700508","immunization -0.00171204766857136","ice -0.00171204766857136","facility -0.00155094702100234","clinic -0.00143773989832696","dr -0.00128987904690925","test -0.00126298962133709","biden -0.00126298962133709","add -0.00121550263305203","bidens -0.00121550263305203","shipment -0.00120412739184994","gathering -0.00105826941600229","response -0.00105826941600229","release -0.00100378062353867","handle -0.000975699111975925"
"46","receive -0.00796291451946651","dos -0.0045348137356378","presidentelect -0.00232705892371976","coronavirus -0.00194539946967076","biden -0.00190378359787013","dr -0.00184788624189869","defense -0.00160798564751019","spread -0.00150307933025173","transition -0.00150307933025173","general -0.00135907612100228","challenge -0.00124204326922872","disease -0.00113029910372719","bidens -0.00113029910372719","team -0.00102383646659165","senior -0.0010135745352049","us -0.0010084627901602","case -0.00096237756461115","morning -0.000940252909031436","information -0.000902590528300995","task -0.000895357473918335","report -0.000859147348853284","airline -0.000844423919460602","national -0.000827149881379663","center -0.00081400840281165","go -0.000742612053637015","source -0.000666973927085146","tuesday -0.0006623172991439","plan -0.000658584494094061","vaccinate -0.00065352342667957","control -0.000625429670054523"
"47","will -0.00707749599002538","shipment -0.00449660039689093","dos -0.0037402290820302","pfizer -0.00158026814417889","monday -0.00154545022692898","go -0.000953579585505571","expect -0.000927697407879235","coronavirus -0.000920094225872914","ask -0.000901306404156532","people -0.000887878415925525","patient -0.000877559267968064","receive -0.000797266208592551","site -0.000775827651420591","place -0.000745722139796734","country -0.000695759939330798","use -0.00065493519841453","delivery -0.000644972424459267","military -0.000603459530060246","plan -0.000593489856572149","perna -0.000586441620861855","us -0.000583422128321631","can -0.000565271396965272","challenge -0.000562683703345002","vial -0.000529210234423871","case -0.000518913410981869","service -0.00051644953137675","one -0.000497126116728364","defense -0.00049554804260854","large -0.000474464236262517","transition -0.000457020475499337"
"48","shipment -0.00630876065346953","expect -0.00186653600853803","arrive -0.00163189018822185","million -0.00161862956055125","desantis -0.00156932674085086","delivery -0.00107633286872955","vaccination -0.00104920775531048","morning -0.000779548501117722","hospital -0.000747055235450045","allocate -0.000733695085975872","moderna -0.000733695085975872","sputnik -0.000716115984120802","purchase -0.000644657210976729","tell -0.000522263711382642","moscow -0.000497126115785784","store -0.000465948071950328","florida -0.000458704633464979","senior -0.000456310282061501","cv -0.000449362332367809","distribute -0.000438587388978839","warp -0.000394634371825298","facility -0.000385171778234494","vaccinate -0.0003672907381157","people -0.000366425943071458","site -0.000361347735135298","today -0.000361347735135298","program -0.000335062114799167","register -0.00031806827959302","stanford -0.00031806827959302","russias -0.00031806827959302"
"49","million -0.00606146419489539","hospital -0.00573141805695587","receive -0.00345413599485322","administer -0.0034316755489765","state -0.00265842948975015","distribute -0.00255078523112828","shipment -0.00249515441184378","pfizer -0.00191633095512989","delay -0.000978838421448192","report -0.000933569480634389","monday -0.000916097108707437","member -0.000875899311813644","datum -0.000806408705350647","dose -0.000786618325068433","disease -0.000778369051853911","prevention -0.000749204665529524","numb -0.000650033124640514","december -0.000588725841458304","italy -0.000517329864004101","giroir -0.000517329864004101","control -0.000509992098241763","country -0.000487559610258037","desantis -0.000461979387809897","gov -0.000420906592798143","facility -0.000397452407886023","manzanero -0.000395999598462482","ministry -0.000353200276535293","countrys -0.000312309062304728","send -0.000309179197716558","florida -0.000309179197716558"
"50","million -0.00900029452823092","shipment -0.0035513053085503","people -0.00249016317711093","pfizer -0.00242404675669017","rollout -0.00236035262516254","will -0.00229780638819344","hospital -0.00168538286340558","slow -0.00151793228262287","government -0.00116351342761678","start -0.00104876586117375","facility -0.000903435273527653","distribute -0.000887425929934516","monday -0.000823113400284847","worker -0.000706664109236477","december -0.000662754883341443","receive -0.000621375439614158","cdc -0.000611371860923082","program -0.000552183100355319","country -0.000537070914462867","site -0.000537070914462867","control -0.000505519291426171","nhs -0.000500198952679387","countrys -0.000487136319744286","news -0.000478796707539697","perna -0.000478796707539697","distribution -0.00047844653278073","french -0.000395149294697306","veran -0.000395149294697306","just -0.000385400933329394","add -0.000385200170152533"
"51","people -0.00830296567211153","hospital -0.00357544857612579","old -0.00194975353782634","administration -0.00179601752969616","pharmacy -0.00178522168405815","covid -0.00172816246310281","reserve -0.00159244406325454","shipment -0.00144073368327713","care -0.00135117696807485","monday -0.00131113046961173","hold -0.000702228316366016","change -0.000698424108677598","supply -0.000671371130986476","arrive -0.000603839222591551","medical -0.00057490434831009","trump -0.000535677636719578","pfizer -0.00051869724982756","azar -0.00050601260407257","ship -0.000409024514113843","pfizerbiontech -0.000356391646120002","news -0.000351718652958577","staff -0.000351718652958577","perna -0.000351718652958577","already -0.000337538102437418","chain -0.000332243586208758","wednesday -0.000314927133040044","open -0.000313419634729417","rollout -0.000312905620754922","longterm -0.00029287588921445","speed -0.000292560629486016"
"52","will -0.00437541587604517","distribute -0.00221867420450661","dose -0.00161022476001105","lot -0.00141937234115352","million -0.0012400708183925","speed -0.000998501016282183","supply -0.000932941181802871","accord -0.000814288422750553","age -0.000810595325347774","administer -0.000659434500737466","datum -0.000565824173449747","appointment -0.000554045291904837","phase -0.000534480005894289","allergic -0.000531117452698404","operation -0.000528842895190507","center -0.000481122834561476","reserve -0.000470365208026347","san -0.000419573444522592","disease -0.000407473276582637","prevention -0.000379214559722008","warp -0.000351710972778307","ship -0.000345347659345685","december -0.000323780560904652","provider -0.000315960799835646","governor -0.00030987365659374","possible -0.000302666007250041","just -0.000299784818594828","begin -0.000299752028104616","control -0.000297940712005285","expect -0.000281832526749959"
"53","health -0.00298612962734868","day -0.00291756890448203","supply -0.00203601700244604","accord -0.00155890090967836","distribute -0.00119539203290486","per -0.000982704351073171","increase -0.000882109836596423","vial -0.000841524608393152","biden -0.000775283075115318","slavitt -0.000740793290723962","may -0.000692864432321416","population -0.000631101204736528","rollout -0.000584020650287953","december -0.000563874056265345","enough -0.00054605670667196","center -0.000515209852859355","country -0.000508678409576357","fully -0.00048365544191431","right -0.000447923144796358","resident -0.000403824413974685","disease -0.000396422247392447","speed -0.000388511352260368","white -0.000386181081581505","can -0.000385535743509857","use -0.0003805566270626","expect -0.000364840124808641","pfizerbiontech -0.000353081791554244","operation -0.000351763442884678","currently -0.00033867982169522","azar -0.000318152322267284"
"54","pharmacy -0.00537459565220233","people -0.00224870088016438","will -0.00176039514463233","health -0.00163345933267756","state -0.00142537523904462","feb -0.000809499152987003","federal -0.000633145005848434","announce -0.000623563720280274","supply -0.000607030192874558","one -0.000533834615086271","retail -0.000528068121639746","rollout -0.000503512900877356","go -0.000501301400775533","new -0.000498111722913808","zients -0.000493494332266531","reserve -0.000457474989359108","fully -0.000432322126852402","provide -0.000417275239344095","directly -0.000409600751273054","partner -0.000375857283565595","pfizerbiontech -0.000324037293378154","next -0.000311443266985068","walgreens -0.000305949424425744","speed -0.000297552584044514","palestinian -0.000296936138639237","slow -0.000274690529450949","first -0.000266744990029988","expand -0.00026591096317452","live -0.000258739571175615","house -0.000258234562644843"
"55","administration -0.00143344990310978","people -0.0011551082769401","appointment -0.00104384877236374","condition -0.00101759067621532","texas -0.000957918010467851","hospital -0.000953451491733648","old -0.000725253578586993","last -0.000682933283260745","pfizer -0.000599968615008439","rollout -0.00059241877573013","company -0.000575906621693156","will -0.000554395471484281","three -0.000547886962963484","next -0.00054128764871475","site -0.000541091034036323","friday -0.000535462831608435","begin -0.000502797808898836","vaccination -0.000450104250726557","reserve -0.000403033247297291","variant -0.000401740652523075","dentist -0.000401740652523075","take -0.000390888935131617","sagasti -0.000382260507258647","countrys -0.000379595301520874","offer -0.000352295581027895","story -0.000340367671894604","resident -0.000273933303464591","underserved -0.000265409055530186","coronavirus -0.000264027567256298","association -0.000239408359381299"
"56","will -0.00527614249803454","dose -0.00246826503728892","office -0.0022736173337714","area -0.00147524026983503","ascension -0.000968713205191207","administration -0.000906370394830547","company -0.000829055303693371","site -0.000824508068832275","fenton -0.000800370273294826","shot -0.000790170744677021","government -0.000743466655159897","disability -0.000648139406931092","territory -0.000604666314706348","community -0.000582331851504803","cnn -0.000579911404398614","biden -0.000570498881533932","moderna -0.000527778720226801","worker -0.000506414715574999","people -0.000500720904939911","start -0.000468826648277409","old -0.000467903842483408","island -0.000458057191678241","facility -0.000437847754404141","also -0.000433946402908725","batch -0.000419901847688031","include -0.000407772977060961","duque -0.000391920914221355","rollout -0.00037546562743207","team -0.000369157103447759","capability -0.000368088615920525"
"57","covid -0.00567362759139423","vaccinate -0.00300903070361025","first -0.00221332712148747","access -0.00133234761117618","dose -0.00115827533616819","zients -0.000886145059737053","cnn -0.000818012113363187","revenue -0.00069513893624995","clinic -0.000637129088897903","lack -0.00059884629181306","white -0.000521074626702589","continue -0.000479455318712962","bourla -0.000479455318712962","facility -0.000464014809824609","tuesday -0.000447670716311577","extend -0.000444705726573846","expense -0.000444705726573846","murthy -0.000444705726573846","new -0.000414025312058031","increase -0.000396041707577344","appointment -0.000396041707577344","pharmacy -0.00039490735679415","catch -0.000393102300584314","office -0.000380042965332561","georgia -0.000368281228249057","hospital -0.000338117799353999","use -0.000326921478671416","vulnerable -0.000320362933806995","staff -0.000314183419700798","due -0.000311810471572915"
"58","johnson -0.00781701078094588","administer -0.00679062076425374","partnership -0.00443635012033516","production -0.00404219404470108","merck -0.00320445685470139","first -0.00295364512668095","dos -0.00261009940756063","facility -0.00246868215178031","two -0.00227261951076518","announce -0.00165513500993986","official -0.00141659284316109","adult -0.0012884189054756","pfizer -0.00114611167800804","tuesday -0.00112091295124994","white -0.00112091295124994","end -0.00103894014187222","today -0.00095348959951469","kemp -0.00093010579266728","eligibility -0.000864446649935569","us -0.000853422444793028","capacity -0.000808399379824354","old -0.000772155964693488","pharmacy -0.000744242994950017","one -0.000725197821456747","defense -0.000721163844773498","dose -0.000684741230156161","act -0.000671753886976822","biden -0.000653134512992093","invoke -0.000630112085171164","kenya -0.000630112085171164"
"59","johnson -0.0496611702302668","biden -0.00607152967190483","end -0.00524568622529586","house -0.00478541165442936","state -0.00339302346906944","white -0.003196506485593","administration -0.00187433442118679","april -0.00187033012017401","march -0.00178761261050586","government -0.00142309624016201","teacher -0.00137284203949428","administer -0.00134851909690448","adult -0.00127418700619319","receive -0.0012637699541993","department -0.00117680831499434","walgreens -0.000867035420238915","next -0.000745938466620188","staff -0.000745938466620188","start -0.000740011030720411","federal -0.000730774656312105","release -0.000688030004749374","merck -0.000639590310457683","hospital -0.000589766270879588","ship -0.000550305564362308","coronavirus -0.000543481470252072","worker -0.000511639516310392","one -0.000499093386582272","go -0.000420607895161962","make -0.000420607895161962","give -0.000416003632336404"
"60","administration -0.0051793932044889","canada -0.00371189009808148","site -0.00272556349631548","government -0.002001720043594","mexico -0.00177327753053536","get -0.00155957037210408","old -0.00149578390826854","company -0.00145578548830427","worker -0.00136204144516261","supply -0.00132902380712696","loan -0.00107145516295337","dose -0.000938011280373519","production -0.00081542789697131","start -0.00081542789697131","wait -0.00070997428485553","goal -0.00070997428485553","federal -0.000660403435294166","tuesday -0.00061637360316491","friday -0.000582709195665609","use -0.000578073347694108","trip -0.00054617660022549","age -0.000510328343755861","another -0.00050662049732797","late -0.00050662049732797","anyone -0.000482417796950907","program -0.000450288098990947","press -0.000433416692124711","wednesday -0.000427165258989004","announcement -0.000421738926865145","many -0.00039433131148936"
"61","april -0.0273598101938333","old -0.0118900181656694","march -0.00617905232211979","open -0.00415298097088568","new -0.00400949830473585","eligibility -0.00326748598747528","carolina -0.00276105453248532","south -0.00229513084730937","anyone -0.0016678335614021","pharmacy -0.00161576504276173","plan -0.00159767141760259","start -0.00155201784270065","authorize -0.00121797606041341","virginia -0.0010977224902502","coronavirus -0.0010461330484236","north -0.00090918712935617","supply -0.00088168552478729","goal -0.000869984061689921","facility -0.000845969495569032","may -0.000834765175021346","cnn -0.000773875577675609","care -0.000767198774785482","everyone -0.000761797004436571","yet -0.000761797004436571","dakota -0.000761797004436571","appointment -0.000712460674732185","today -0.000640014626489216","partnership -0.000621250177942123","jersey -0.000616877281423123","authorization -0.000616877281423123"
"62","quality -0.00429117449763228","plant -0.00353185014927615","manufacture -0.00339933775559609","emergent -0.00280499129833867","batch -0.00218148591874867","end -0.00216487769098672","drug -0.00193587461479183","meet -0.00193137979499169","white -0.00192808251958954","official -0.00190030066206759","receive -0.00174898792512013","make -0.00171101355129832","day -0.00160038455746747","accord -0.00158008890573824","health -0.00146788250072294","wednesday -0.00119111110352699","company -0.000983458775990598","control -0.000886182244514644","authorization -0.000886143015509488","house -0.000864166842177716","program -0.000858477382675304","first -0.00078733584058055","people -0.000715168483413131","us -0.000715078541773551","food -0.000712434538024609","fda -0.000709882686946828","substance -0.000703419265416505","york -0.000626443139003507","manufacturer -0.000618850640492608","work -0.00059099328799439"
"63","old -0.00457049373787799","march -0.00253102835521091","country -0.00248316618143407","end -0.00191952797666173","week -0.00162841411942594","adult -0.00137186444164772","will -0.00127562780654045","people -0.00118998732141895","anyone -0.00101108644483328","expect -0.000750064475934953","begin -0.000742764898371884","president -0.000733925535895796","age -0.000682610854726762","receive -0.00061976487214066","hawaii -0.000617661781853185","late -0.000582847254598118","north -0.000567613834798864","friday -0.00051714244011547","line -0.000500267995664161","remain -0.000500267995664161","deadline -0.000500267995664161","bidens -0.00049976997762935","production -0.000496614853845223","th -0.000495120239382141","blinken -0.000495120239382141","allocation -0.000446344233858698","company -0.000443479868603047","carolina -0.000431700818890435","pfizer -0.000431700818890435","go -0.000387687394029168"
"64","old -0.00625697688780991","announce -0.00506221201919488","march -0.00459931626244137","open -0.00402877522231393","age -0.00283387179428662","house -0.00233384338713183","allocation -0.00182640541246359","receive -0.00180932097545861","community -0.001388235434166","people -0.00136742748812013","anyone -0.00122353384148088","coronavirus -0.00109788456561555","moderna -0.00107669744278349","zients -0.0010054025162094","april -0.00100140102343882","cnn -0.000980148062396657","available -0.00093039780085169","meet -0.000847561035930311","will -0.000832787319279826","pause -0.000829925025996436","eligibility -0.00080814449311728","previously -0.000789416136545484","pfizer -0.000768657296546627","little -0.000767798220561722","plant -0.000761964031670503","new -0.000728293653169843","accord -0.000711949646172716","order -0.000707363677409201","impact -0.000657222702156623","now -0.00064254741587455"
"65","johnson -0.0190392136897359","american -0.0137762011606763","april -0.0053402311311187","get -0.00528096870943084","official -0.00460035549480275","open -0.00365513888355273","biden -0.00330773238278703","eligibility -0.00241636684753588","march -0.00217012262162997","age -0.00201020840302524","old -0.0016766073192126","employee -0.00160879897527755","president -0.00157422716057742","expand -0.00157165267756987","order -0.0015355880081932","use -0.00143755973288018","shot -0.0013654078048615","put -0.00131661836813779","pay -0.00107494118082252","receive -0.0010714180149709","process -0.000997367426752604","authorize -0.000961386249712981","take -0.000944962195130628","business -0.000921984915975949","go -0.000859270141611912","plan -0.000818547369932365","anyone -0.000807574466740846","thing -0.000774956556006345","cost -0.00074597906092877","manufacture -0.000712512772437224"
"66","johnson -0.0262296293784166","april -0.00672232586388877","state -0.00618455990301858","astrazeneca -0.00446438939662375","india -0.002149585311779","official -0.00211249653748202","march -0.00189730680610689","site -0.00186534217195333","country -0.00176554147152808","old -0.00154411592447334","eligibility -0.00154411592447334","new -0.00139276975402181","press -0.00129825063080702","go -0.00128294106485183","share -0.00121526099087332","open -0.00119775463311589","company -0.00112463177018018","vial -0.00110727636726238","emergent -0.00108297026668402","manufacture -0.00101409439428712","call -0.000953186895029767","grant -0.000953186895029767","meet -0.000947494029796214","psaki -0.000870572922222035","administer -0.000793281813517899","progress -0.000790210170057093","expand -0.000761328932365246","body -0.000661565714295431","world -0.000661565714295431","community -0.000648566193677258"
"67","dos -0.0150707297138755","johnson -0.0125096577155133","effort -0.00349109700521788","april -0.00295467647838432","week -0.00289351321671472","people -0.00166531851843044","goal -0.00156293946329278","american -0.00135477935663619","july -0.00125086347279824","population -0.00115139574166967","late -0.000914177324380261","restaurant -0.000880225212887775","make -0.000846507249274375","begin -0.000748018500767889","moderna -0.000748018500767889","reach -0.00072029326866252","agency -0.000714168223067579","nation -0.000702551909944948","pandemic -0.000626541429363359","fully -0.000620981730295678","site -0.000611541615146538","process -0.000599383982965995","less -0.000542301906372278","fund -0.000529754384398395","biden -0.00052815334002343","note -0.000515488516575457","may -0.000506386146111315","put -0.000489975062343051","eligibility -0.000456900188445797","access -0.000456644113802529"
"68","dos -0.0155883687677628","million -0.0089118799523118","fund -0.00387488383163004","less -0.00299818379039429","week -0.00287224828661714","new -0.00273970060059647","ride -0.00190553531261151","benefit -0.00190553531261151","company -0.00172632654028781","next -0.00131931903497451","employer -0.00120947995748766","ask -0.00110025148180493","provide -0.0010246112064306","location -0.000994155481467418","site -0.000961622062367828","meet -0.000891190893383298","uber -0.000845223252422311","add -0.000829106496549437","sign -0.000791356764829221","country -0.000781263606978611","april -0.000758477094183529","unemployment -0.000755700409367122","clinic -0.000694652253409589","place -0.000694652253409589","note -0.00069100426117441","provider -0.000669309616053604","recognize -0.000669309616053604","area -0.000586049967379321","partnership -0.000586049967379321","nearly -0.000565518851976865"
"69","vaccine -0.0264858606624334","hate -0.0157700816742039","dos -0.00666266728476872","cruise -0.00527921008164023","crime -0.00465656730453134","stop -0.00440641888991533","get -0.00412167572944178","asian -0.0038415200752363","unemployment -0.00211827750470284","pandemic -0.00204288426288568","law -0.00187421001761046","color -0.00187421001761046","go -0.00160153253243678","last -0.00156272424527326","department -0.00138376775292715","team -0.00137545634577518","vote -0.00137545634577518","legislation -0.00137545634577518","incident -0.00137545634577518","make -0.00127573935521275","woman -0.00124037737555127","pass -0.00110841986460275","bill -0.000979582122159761","congress -0.000979582122159761","alaska -0.000954290222245469","addition -0.000954290222245469","republican -0.000954290222245469","harris -0.000954290222245469","justice -0.000954290222245469","day -0.000910685196643501"
"70","vaccine -0.0435126670279409","pandemic -0.0113041598590286","virginia -0.0085276364261635","dos -0.00672886222196911","claim -0.00567221751083524","us -0.00302842048838581","get -0.00257699900928576","memorial -0.00250307410090889","renew -0.00250307410090889","weekend -0.00211262932628353","tuesday -0.00188562570957407","tsa -0.00173523518552388","call -0.00166769324542526","passenger -0.00157158667699697","plane -0.00157158667699697","end -0.00126560133994924","deliver -0.00110897950530608","northam -0.00110897950530608","see -0.0011013610382089","goal -0.00108023203648255","task -0.000978529648167692","since -0.000951518520897254","vaccinate -0.000924555795677406","population -0.000913964568427628","available -0.000761662559145559","answer -0.000727984425691441","hate -0.000690739510615823","reach -0.000623297250956778","shot -0.000623297250956778","economy -0.000623115571602995"
"71","vaccine -0.0137027417698691","job -0.00774741374604748","childcare -0.00717774213317002","free -0.0037376720553477","action -0.00289940535239086","million -0.00236385590943855","july -0.00226341328777191","tuesday -0.0022166035382829","new -0.00203252943880361","month -0.00202493315053642","national -0.00181944446058868","also -0.00174772129070577","federal -0.00174772129070577","add -0.00172320415413052","friday -0.00168618927228703","big -0.00150877860200027","even -0.00120927851148045","dos -0.00115999592299809","enhance -0.00112238854851798","response -0.00105193374102364","hate -0.00105193374102364","still -0.000972080827406185","local -0.000949184204611542","keep -0.000869890698461995","sign -0.000851741091499769","benefit -0.000849673226858583","agency -0.000759598504771253","come -0.000759598504771253","program -0.000759598504771253","market -0.000692373113381328"
"72","house -0.00885057274771328","due -0.0071242687362455","flight -0.00625917009243848","poll -0.00625917009243848","vaccination -0.00503414138714653","still -0.00443448603157948","white -0.00400233726066734","age -0.00350033848363274","one -0.00287692716285393","pandemic -0.00254408099727121","athlete -0.00248733023981063","unemployment -0.0023030063558438","little -0.00222026716789225","numb -0.00222026716789225","work -0.00210613886061151","child -0.00206396109318463","national -0.00198809208045003","june -0.00195999606791564","new -0.00180026690285384","august -0.00154914832048492","consent -0.00154914832048492","attendant -0.00154914832048492","part -0.00145980401572865","dos -0.00145980401572865","fund -0.0013599774799139","hate -0.0013599774799139","help -0.00122703010472658","may -0.00122703010472658","care -0.00107336422873328","administration -0.00104970815880356"
"73","harris -0.034840183300664","vice -0.00606458260414611","host -0.00284159431544428","tour -0.00284159431544428","announce -0.0025730663790603","plan -0.0025730663790603","benefit -0.0025730663790603","kamala -0.00222604013271566","unemployment -0.00216021360273932","end -0.00196749562223586","federal -0.00178388683854924","hate -0.00178388683854924","family -0.00163666029431042","south -0.00163666029431042","job -0.00160936628610286","crowd -0.00159420711378877","schedule -0.00159420711378877","pop -0.00159420711378877","event -0.00136155581939479","now -0.00128751132829574","country -0.00124482317944008","health -0.00114014028877141","childcare -0.00114014028877141","small -0.00110594988463864","mark -0.00110594988463864","week -0.00103753433187137","support -0.00100178420051422","partner -0.000922938559764885","address -0.000912948431211813","currently -0.000912948431211813"
"74","past -0.00621354154309239","psaki -0.00573066923640853","goal -0.00518803117951694","national -0.00467993720375437","harris -0.00467993720375437","young -0.00434158183240396","july -0.00417901023174894","add -0.00383660390133023","cut -0.00347457277895913","schedule -0.00346003986733012","th -0.00242577769459296","incentive -0.00242577769459296","official -0.00240583212105172","family -0.00220545877362555","take -0.00220019901635082","care -0.0018168393626582","month -0.0018168393626582","even -0.00180528141403669","announce -0.0016390669445967","plan -0.0016390669445967","job -0.0016390669445967","doctor -0.0015378052284486","real -0.0015378052284486","action -0.00147053745361991","day -0.00147053745361991","week -0.00147053745361991","benefit -0.00147053745361991","dose -0.00145849386995234","shoot -0.00131123079527895","date -0.0013008669755139"
"75","president -0.0162894168098829","variant -0.0128143387605779","us -0.00897982692139065","will -0.00849880994558849","point -0.00793874577298304","concern -0.00721662038894588","hear -0.00721662038894588","social -0.00721662038894588","harris -0.00448420918689663","national -0.00393512223640025","go -0.00374694285065535","new -0.00374694285065535","add -0.0027234156414091","emerge -0.00212802438041171","reduce -0.00212802438041171","strain -0.00212802438041171","pose -0.00212802438041171","spike -0.00212802438041171","familiar -0.00212802438041171","recognize -0.00212802438041171","behavior -0.00212802438041171","respondent -0.00212802438041171","somewhat -0.00212802438041171","friday -0.00210533834350957","vaccination -0.00210533834350957","free -0.00191727530082564","state -0.00191727530082564","international -0.00176920287955562","outside -0.00176920287955562","business -0.00173814537168593"
"76","president -0.0136383614417484","fact -0.0135033713999697","american -0.0114873623575086","get -0.00954010079419987","harris -0.00835141589625965","government -0.0071936666141369","vaccinate -0.00622803089108759","likely -0.00584933294160905","people -0.0057488238099872","white -0.00528987429667327","house -0.00485099953703294","us -0.00485099953703294","cause -0.00377024985672458","national -0.00329290037330204","go -0.00275781691122889","community -0.00204361706437628","accord -0.00177860251721823","also -0.0015322969669897","friday -0.0015322969669897","pandemic -0.0015322969669897","still -0.0015322969669897","vice -0.0015322969669897","adult -0.0015322969669897","delay -0.00144051898861819","expert -0.00144051898861819","fauci -0.00144051898861819","shutdown -0.00144051898861819","source -0.00144051898861819","spokesperson -0.00144051898861819","approval -0.00144051898861819"
