"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"1",1,0.948282000392592,0.885666902464078,0.842155886535578,0.867834668042439,0.858329651836765,0.823353933069707,0.820789789039683,0.784866722461989,0.706172336947345,0.598790095101612,0.57890025933421,0.58539948725192,0.486543716470311,0.507778108213205,0.545718522484006,0.588140154862812,0.515079752086045,0.553174750506814,0.623724841944614,0.568716980131055,0.604375257340725,0.600514847159906,0.548072564299029,0.466833784955108,0.508393020254928,0.561651338900854,0.476722018373806,0.461717706327328,0.453970226175477,0.392086243670529,0.318635391426931,0.382015971396697,0.339201727412942,0.390860508459788,0.375286367793047,0.281643286569146,0.27606234499926,0.369893757088098,0.334439638406128,0.440871008231617,0.396888968340596,0.381174921157925,0.414145299177589,0.296113906325376,0.214288891852228,0.224585889375633,0.168266716210326,0.16495780189409,0.260872791012636,0.342236624979957,0.338697946540821,0.362829690055994,0.315562791705693,0.184611733346931,0.265181460509317,0.272600489942825,0.280103105667446,0.321819433246977,0.256586869956623,0.275783095691982,0.352626066643808,0.322996310292417,0.273089714228527,0.40066076828816,0.361251018030406,0.368861698649183,0.425129869728427,0.408652326798473,0.2967706338868,0.230804810098593,0.238359648390437,0.204281197617,0.17666747887843,0.102346367786179,0.183757508641737,0.415137833639061,0.327013584989635,0.320550912606909
"2",0.948282000392592,1,0.931382267238899,0.888300763369794,0.896728461248065,0.877470290221957,0.849481062816614,0.836219950102533,0.807333135167957,0.726974079525108,0.626539295206074,0.606338016296729,0.621383747437912,0.513607676391189,0.524548631751586,0.572502186328669,0.608789605907479,0.526309431702514,0.574132389856857,0.618831873526826,0.586492548300611,0.616830179246923,0.617919487839493,0.581427381352159,0.508015895079966,0.542589446512806,0.596223053675564,0.510435288189002,0.470261671603076,0.448728065250955,0.393113121561944,0.321462272574674,0.371525549988547,0.355514760209177,0.398730176252561,0.391023313570628,0.302163671334531,0.302647001775529,0.397096993852279,0.351739696992635,0.463845012828226,0.393874938363772,0.381546720715298,0.408361697987195,0.28714614045991,0.229664959248329,0.230637263014416,0.173194682781901,0.165832130184875,0.262362195243617,0.331281450163415,0.338493321310591,0.355493666363645,0.307255791434642,0.20142883627267,0.285329597010285,0.291052451499539,0.282001189329595,0.329595539102785,0.278813008227026,0.283910765882362,0.357087573954851,0.332467958218671,0.26644914363112,0.418025126774464,0.377196055909704,0.378279790926159,0.427397719832713,0.416230403459881,0.313356966865375,0.225239466349012,0.243598828539488,0.21426846356419,0.178547461054975,0.120835057203106,0.181790012575522,0.399715863693171,0.31900563722688,0.294922200367784
"3",0.885666902464078,0.931382267238899,1,0.942370900269783,0.92885742330414,0.896861234260378,0.876241420808385,0.830103613024061,0.793988296704845,0.721684891100644,0.614710191213971,0.578636178861557,0.582139076857638,0.476417774604539,0.477535739023195,0.53135901226225,0.567362774561718,0.481204772315406,0.542370423154396,0.593250642962976,0.542444694888364,0.568167093083854,0.58057440483554,0.525977410747934,0.465121837646902,0.487045730406279,0.543224442782867,0.475406522235165,0.443909464597497,0.458460901932893,0.389017017463286,0.3099890253961,0.346664498105072,0.339142931922251,0.378852013827632,0.36393991683673,0.299614483827962,0.279516847634769,0.373617186089252,0.315256592927512,0.453898408809565,0.383825837113854,0.374695076211406,0.389223431504484,0.274126370475675,0.228167818648701,0.221672369160195,0.167452743954317,0.159046009825245,0.256816423556472,0.325366684500265,0.326871164041925,0.355910976975861,0.306419751620352,0.195187600613209,0.267266678619825,0.290895653359603,0.272843383901898,0.282792872100574,0.251752158582085,0.250101028229587,0.322891128452976,0.320027516236327,0.271438704373122,0.402788359218101,0.363769266271121,0.377199802813875,0.430124183242927,0.414845544814656,0.29731069781407,0.227405135968794,0.261589292924427,0.214412919566646,0.175163613154101,0.111515516622271,0.211979297060782,0.397762848533388,0.331567245305777,0.299474944978811
"4",0.842155886535578,0.888300763369794,0.942370900269783,1,0.933992867492315,0.898217024269117,0.87055112417729,0.845965204970652,0.812029170256845,0.733311480397387,0.632005426293275,0.606545076842788,0.608793860601207,0.501371829415388,0.495035877329505,0.542791615960872,0.592589641572541,0.514027765374911,0.55894974297427,0.595433520537899,0.544008387427309,0.56894323375021,0.585236762343545,0.528662623131327,0.474388264715872,0.506453107051084,0.553511101404651,0.488102680952835,0.47640397727457,0.473768482407097,0.405406225576722,0.339447024762792,0.367887689077437,0.359179913695683,0.396977456319403,0.361310595157564,0.31736786313347,0.295180103025027,0.397699395028427,0.322735666874857,0.479922432680999,0.386847589219846,0.374828531227211,0.401030997488583,0.281390762734362,0.216448384222635,0.217870426055125,0.169082222367726,0.16268990117344,0.278935604154795,0.333503045420314,0.310147726238667,0.335887950273074,0.289547708604227,0.181162115301436,0.267397503433085,0.296037952301426,0.274236797833196,0.284223231803363,0.249012031529058,0.266814485850153,0.337547571597435,0.319815139003683,0.258836799307778,0.424237026933449,0.377084230177212,0.394439125214634,0.421124184151513,0.421145216211411,0.30539680424484,0.238802317054497,0.271413015183304,0.219378945923053,0.196458791495149,0.104298039859548,0.190751494960212,0.379974846760421,0.317090354628531,0.287481206330758
"5",0.867834668042439,0.896728461248065,0.92885742330414,0.933992867492315,1,0.930241937779585,0.889432126932608,0.873127531929847,0.838161352823228,0.759055287413354,0.656035827123876,0.62285601222204,0.629557897743218,0.525160299506536,0.52077597165515,0.584518886887012,0.619988163189565,0.550759184159828,0.594085735290125,0.64400237033467,0.595923062266065,0.626940114031964,0.628424343146407,0.576554889569091,0.517541645685321,0.548694487300611,0.596786656581046,0.534033250290527,0.504294198579933,0.505681896332012,0.432187245555951,0.355523395125702,0.379732200328132,0.373886287460954,0.393687085623983,0.387668565597115,0.328225439532884,0.3080477723454,0.410466387978501,0.333694625374856,0.48564663871876,0.405540526724357,0.402670491057234,0.442903831233752,0.304498078844265,0.232214769525728,0.232218107619727,0.184425803926795,0.176769482949657,0.295885316257168,0.366480961414233,0.342148060744321,0.363465363766814,0.316883293450843,0.198014002320836,0.293876067065672,0.318412127939145,0.295226492217544,0.316736914029003,0.272818905049979,0.282438909644366,0.376106983397523,0.346575100694641,0.290982774905361,0.453075439250832,0.408227906454247,0.418485520203513,0.46166675598076,0.452606911940048,0.331917324289073,0.277396245857481,0.303178992849122,0.249370586564049,0.204266275005644,0.102623005305498,0.207586030167624,0.423777878750217,0.340570858588916,0.322174444296451
"6",0.858329651836765,0.877470290221957,0.896861234260378,0.898217024269117,0.930241937779585,1,0.963856144678162,0.921932977605022,0.870656240003018,0.812789935189646,0.718424474192412,0.680551297844211,0.67798553617827,0.579420055680295,0.565019440075384,0.603946017844407,0.649072804546253,0.572105872514905,0.608160306045577,0.68241820124565,0.615520599778337,0.629882071432383,0.654640715159296,0.583858273171175,0.495882586276848,0.521880700924838,0.57942225813427,0.50381810500165,0.497615782422238,0.499210716565037,0.422292390042216,0.348001317996185,0.377667427240196,0.371292399353281,0.410416679839751,0.403035797833085,0.346572283092329,0.344883460591479,0.427306424930711,0.333537990355266,0.488537749913101,0.406543877627477,0.408450321875433,0.435461307626964,0.306913971976064,0.24294885776502,0.250031487859387,0.191712552513139,0.180019350206862,0.288838997852323,0.365309524989505,0.366649486520461,0.380250871410719,0.333250824073543,0.196655205666467,0.288648354496082,0.318127316340264,0.309540198685001,0.327904367081534,0.267087774596781,0.284075828907781,0.35979618473209,0.32987223081725,0.268899885852338,0.468176002362628,0.408707998936045,0.431039131371569,0.474691563810773,0.454818114298842,0.325815902591795,0.272754807348357,0.291129745024232,0.232913408601701,0.242138241694919,0.133905288808452,0.235991527906854,0.461094391355077,0.351161202664096,0.322519632754369
"7",0.823353933069707,0.849481062816614,0.876241420808385,0.87055112417729,0.889432126932608,0.963856144678162,1,0.928505174563507,0.866488738151787,0.809528870810895,0.706449251121469,0.667507766207098,0.650279611360189,0.574718388278372,0.554154076800111,0.571000458194365,0.621749151599419,0.53815537811282,0.556879590807232,0.632444541090732,0.567750454722091,0.568855742680341,0.607069129875576,0.53751747703377,0.458631822562325,0.471987498361024,0.543027066757306,0.472816994279256,0.494257988895353,0.477247615708592,0.409380304403805,0.318494546042228,0.34677895954863,0.338392406316741,0.38966532391921,0.378928053361896,0.31673481157305,0.316304336318542,0.379728757695401,0.296080141928517,0.46917054700416,0.384925087714596,0.387982330486194,0.398855093231651,0.28186321396597,0.231460716297946,0.234816453903777,0.17148952939693,0.164911405369601,0.265364381281068,0.329406333853668,0.348949627739234,0.342350989278387,0.307825354355142,0.172849582423095,0.247046478343183,0.264933590109625,0.261218370611787,0.271210965225891,0.218651148412119,0.257777851868163,0.313191765837824,0.288617175093737,0.234525198957785,0.429260871214416,0.366186397804155,0.381937039446261,0.426761100759033,0.419227050119371,0.311484003250835,0.234706968808415,0.262965833627558,0.197377971298116,0.21997712722483,0.133546133228588,0.232752091164068,0.426641869520945,0.306081420032796,0.261846276058224
"8",0.820789789039683,0.836219950102533,0.830103613024061,0.845965204970652,0.873127531929847,0.921932977605022,0.928505174563507,1,0.942378700858802,0.878135163722561,0.789363797409802,0.745532520334096,0.75899872164121,0.685537866450519,0.654907464745859,0.650673326390877,0.700602126864366,0.615740577203732,0.654387057490476,0.689345288647183,0.646462340602808,0.651309609388806,0.687760995139711,0.634706550615004,0.532890182634678,0.571952545388637,0.645777635288656,0.570890424750011,0.60020024015795,0.54916387628542,0.486267419289838,0.394486204534292,0.406576284556832,0.399394173066922,0.451219202331967,0.446224613276132,0.351615669247325,0.369377908512038,0.450560947659052,0.356573562242103,0.506626989822875,0.439769747506563,0.48634505585393,0.466153604833618,0.334765761251044,0.266182137014705,0.28117607764769,0.216403319023733,0.220913646623852,0.326143679390449,0.398527285556461,0.434177512796331,0.396135604610425,0.360883235448841,0.216468050619738,0.305930883297993,0.313376724837822,0.308910153189797,0.349335293586096,0.310596590767418,0.324988760037571,0.384170822516093,0.349483170305849,0.284277141061197,0.48070765383655,0.420372097065441,0.420963551541834,0.458161295207532,0.459016609771383,0.340009053491297,0.27016876418136,0.2760650473011,0.239294672859747,0.22006070187618,0.158645566521809,0.24749058626704,0.445839437171772,0.339079400825531,0.30686417132084
"9",0.784866722461989,0.807333135167957,0.793988296704845,0.812029170256845,0.838161352823228,0.870656240003018,0.866488738151787,0.942378700858802,1,0.937699314015946,0.867741861210111,0.841321786380609,0.827092556687905,0.722801651397498,0.688741736718756,0.718123681237318,0.758296747548967,0.657204262558569,0.721217243018876,0.737562774408892,0.715953224502366,0.724656017801856,0.747153270237282,0.710714847609277,0.607296679741994,0.633971920889023,0.690513413946082,0.624508157036547,0.631671186068855,0.56943758385371,0.518642890147535,0.423395056867402,0.438996036094661,0.442083497712889,0.456004111625055,0.479356045081558,0.39094258376941,0.376159239342225,0.483705394253737,0.383330638939159,0.523190148875922,0.475104589213383,0.517849814322368,0.49185910354583,0.36697722031689,0.291599024944843,0.315067000352181,0.238089080627958,0.235342259121331,0.352556069277425,0.428980264888828,0.472359942124578,0.432085545331035,0.403638525180527,0.251514235312339,0.358481136829159,0.366047146254977,0.350039022699288,0.364453180871605,0.358341555677848,0.352573944137762,0.437041827611454,0.400829568278207,0.330178811161024,0.521041108134043,0.442137883865235,0.437720076526531,0.459860506391655,0.486386464577002,0.358517486666131,0.33130934177841,0.303279789194606,0.258701463199542,0.202823580111413,0.16044203577687,0.232667929317104,0.474540614746359,0.380604521415957,0.350404086420283
"10",0.706172336947345,0.726974079525109,0.721684891100644,0.733311480397387,0.759055287413354,0.812789935189646,0.809528870810895,0.878135163722561,0.937699314015946,1,0.913839906890453,0.891743490292618,0.856314069951098,0.769329932163402,0.723641552913309,0.742927977695724,0.785805207764578,0.714666394995473,0.733542713786173,0.742484751926584,0.71878033309157,0.726506971666751,0.749712354143739,0.710606764037858,0.588144896825613,0.607666378643321,0.670440561378753,0.600462668338321,0.601346243061337,0.589916350691032,0.531143010068472,0.435744111480992,0.470108198755092,0.474374142056929,0.464089822766805,0.488388334895915,0.420654331110429,0.40776864554644,0.509367760952812,0.382210693517018,0.505769695358995,0.479765386311533,0.53015341860773,0.493003891398096,0.378599065836922,0.30544166026683,0.33607468726387,0.251199182475695,0.245546314441037,0.370217022577391,0.452216849364144,0.503938670388458,0.474843064109595,0.43883082303274,0.262281989019464,0.373058547983888,0.401245020318007,0.391974336861996,0.359989320094559,0.375400529728892,0.3589170774435,0.452355481504095,0.408525240441885,0.368073383364451,0.496192369355719,0.426247599850835,0.437022824143777,0.464215724800973,0.489924730935282,0.361872922238593,0.377427138236561,0.315478526745465,0.273449255373026,0.2166831389763,0.172878676877097,0.236011305057271,0.517611270190765,0.4291516477173,0.405975016832796
