"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79"
"1",1,0.889755835071224,0.777323029350261,0.637916255290778,0.678387409455657,0.556957777666487,0.425319241937937,0.381565780998162,0.33484686008252,0.338260123294521,0.344151626073203,0.343209688044143,0.338778108231881,0.308760994896532,0.295443913493943,0.249176595934564,0.283472127698786,0.298927183778478,0.24922145579483,0.271282743771174,0.272609364257187,0.28923893476854,0.316252302146012,0.309115501924064,0.293113343495598,0.298547703311115,0.303956219565829,0.256666740899931,0.199376119752466,0.213402689632136,0.208324936280107,0.210576463092355,0.191964313406208,0.242812206808867,0.238720710275001,0.244058579544128,0.229885169111108,0.26195559472675,0.299305104911603,0.250399320578062,0.218873352122573,0.224124127878161,0.261269771393241,0.254900054088378,0.334245512689747,0.267683942878232,0.29528570561765,0.352907655973953,0.338411010438959,0.232827461195594,0.274074553344216,0.3514552244088,0.324358932583319,0.223644703746408,0.254451818528956,0.214722290929794,0.211432556633957,0.198346222579084,0.262057640869323,0.262320274703708,0.239009318998068,0.282523187241098,0.249562154301755,0.292966456998617,0.270931759755094,0.261104655678205,0.252648935714863,0.245648164165633,0.198108949358424,0.19687941626937,0.284538722941112,0.281539719909311,0.235256062680451,0.201082482828976,0.21961454655621,0.0857527363777465,0.15778276434194,0.260433629928892,0.205392260604709
"2",0.889755835071224,1,0.842335636684663,0.663700000309625,0.725794794328798,0.595494245679957,0.451279602448336,0.376878954181675,0.33290588683493,0.327005536371782,0.328921096992096,0.348016964567039,0.35082638744076,0.34101567124117,0.336429746463651,0.307433533790842,0.322978454308607,0.334218617529491,0.298970918343248,0.305780990281313,0.301310975997392,0.315524754179467,0.330067352512327,0.318139201157234,0.299438702153715,0.305944126778996,0.311483687854876,0.25857468110274,0.205291602208086,0.228101347832854,0.223440728712871,0.226383416969881,0.205543212872791,0.248568067784599,0.260118574852346,0.249545916267598,0.227466246358371,0.256007810239725,0.315355112138811,0.25286888254268,0.224854828395431,0.233034963541423,0.265487959701297,0.268703222807151,0.337550999775996,0.269110196209646,0.307258289842594,0.354963890591941,0.34959057908079,0.250976041349736,0.269723815969307,0.351048443290227,0.327255513145202,0.247275822980685,0.26866146979355,0.252880138940132,0.234401167959236,0.211970486147058,0.286134389340977,0.268006314979102,0.257440698958772,0.296683335013252,0.278024911183325,0.314108326215868,0.312696814463788,0.262556051942775,0.248691332548522,0.220742124684046,0.20325463084876,0.193142295088472,0.302708206267435,0.297044761710677,0.249588741763988,0.216967383305501,0.216905048587774,0.0780455297350273,0.167828427032957,0.248354132400724,0.214606891653362
"3",0.777323029350261,0.842335636684663,1,0.642442303885031,0.707171024336339,0.571214001650466,0.446983009156261,0.38431527934963,0.352022940666451,0.344117928913888,0.369530768648632,0.378255073301076,0.37158309992234,0.352886682105474,0.350123863394832,0.311632026370452,0.327501940533429,0.345097200137237,0.287424437549113,0.314198903121424,0.304972584549177,0.324134124327295,0.334373698411717,0.319715279106228,0.297189682258532,0.344841098806833,0.34786930612281,0.299519879808591,0.237019166424223,0.263270808200086,0.262689653353226,0.251907329480355,0.241968837234975,0.309215452892307,0.297480311841966,0.311501174934948,0.269280492717477,0.303818221544011,0.367668596753205,0.309550440500385,0.30165145358907,0.295465668784654,0.344172464229587,0.312644089447524,0.399511723676054,0.307087697366887,0.353339465060165,0.391775141708265,0.398696566557742,0.298078692331154,0.326579319205533,0.390370191341826,0.356063310752924,0.256055021453973,0.301182769404607,0.250009048187408,0.246482355127861,0.246759142868853,0.282531296180927,0.292760369735776,0.301923477485394,0.34902433868864,0.333133203485539,0.32952195350421,0.337643395082623,0.323293046071568,0.302084097951115,0.280160123675636,0.241235781614538,0.224880252215305,0.301002089877058,0.314776093483614,0.271845636764946,0.226705619859052,0.220644119489773,0.0887758632016335,0.193501624352457,0.288696932548196,0.26516107833547
"4",0.637916255290778,0.663700000309625,0.642442303885031,1,0.807326641647934,0.535713758157176,0.421871478375511,0.377266407206538,0.339921348799605,0.356287161988675,0.355281024621272,0.375941478999637,0.389473733613244,0.37307250402156,0.356843596082372,0.328829201036439,0.342247101381248,0.362071820532886,0.323412248201242,0.322049992868197,0.338898898743046,0.355690019311335,0.361158485595567,0.347858107107697,0.340193833421885,0.340166234497791,0.338648284878685,0.297041333585596,0.237009979610526,0.283846721668615,0.269392818556665,0.269540135698099,0.236460211701041,0.303702017088354,0.279891730779813,0.302949926518035,0.28866366846472,0.319485315638936,0.382318843867147,0.3060296734709,0.324560287492907,0.303317563142686,0.353877705288574,0.362667752415057,0.408936168529498,0.329001815894733,0.325549023785942,0.367259184160036,0.340595308748639,0.291681523788952,0.293618714274967,0.355813635625295,0.335013759950556,0.252303370872074,0.276317493834524,0.258410628869804,0.247632720502997,0.220459570889179,0.307126001051611,0.280530007257653,0.278602896523423,0.321110078681707,0.318095203042057,0.325429897792333,0.299056782643539,0.275070032125542,0.267151459476531,0.207989941269115,0.205351584975012,0.186442419240199,0.302161333244363,0.296183277453134,0.278874067876561,0.211349386344347,0.158189841153456,0.106944293497124,0.171201670997667,0.282548429242217,0.227263109056901
"5",0.678387409455657,0.725794794328798,0.707171024336339,0.807326641647934,1,0.706887508454049,0.554440351747501,0.484250446271792,0.439947533482248,0.426322020069778,0.431199726477146,0.456300293931129,0.46829972905383,0.434960919559304,0.443301343000366,0.400638231554336,0.416993328522454,0.435218890546641,0.379466675062671,0.38839334568468,0.397513219516355,0.428882960943161,0.433861472813077,0.402516786954176,0.375489614393157,0.402973432448683,0.405753507757264,0.342475767400819,0.283935450497225,0.335429387075112,0.349042832291969,0.329063699514548,0.316203153631941,0.385637367375453,0.369218980728756,0.369496420727165,0.350512907607267,0.382298852436553,0.454443513031131,0.390685530165723,0.42763877864643,0.389978998103388,0.438092470292218,0.429813490878238,0.466183668487413,0.369190847686624,0.390409526935328,0.423788988670315,0.390339927226672,0.383080950165076,0.355824069233823,0.408196549489675,0.383715283588321,0.298491667372224,0.328191552343918,0.307365396713172,0.286621523472539,0.259809681685197,0.340017058108815,0.320142172470438,0.340060677778171,0.374726282644659,0.37638203631486,0.385415177130125,0.377190519308551,0.36778181461991,0.351263969189204,0.293205481511094,0.243955404261514,0.23687487898893,0.333845437455189,0.324910785742784,0.289541719220676,0.235094583264423,0.138998573197791,0.10658816305483,0.21319223059642,0.328703654440976,0.290705487063915
"6",0.556957777666487,0.595494245679956,0.571214001650466,0.535713758157176,0.706887508454049,1,0.846026718388986,0.675915707177711,0.5747608815293,0.524375038209065,0.565209722093224,0.580569595774636,0.58042983271645,0.539514427474597,0.586994668817943,0.530947545650983,0.536132535136503,0.539498638830507,0.478843012747183,0.51780056305249,0.523670053791757,0.537543953343257,0.552162722094376,0.619471381797269,0.563242223134378,0.670765105019463,0.660815083466049,0.644728566303787,0.614568342000181,0.618382799237178,0.594899733266087,0.571985472326048,0.590441800419905,0.614459139463797,0.654391798220492,0.59521821215246,0.574765930415621,0.60274917776311,0.628666976197381,0.484448958950177,0.493214533661091,0.437954190277078,0.486522057441899,0.504299647069687,0.522547308771849,0.422813362303299,0.467240220224824,0.481862008078069,0.452461243936383,0.529846104771092,0.375680512388972,0.41779672696634,0.404476164936015,0.344587182791941,0.361326589825656,0.362386869001727,0.331646387662731,0.294983289520219,0.374525637114532,0.344657224370167,0.407738778643008,0.411844104336782,0.424877341846098,0.398612038988612,0.428018217171424,0.373661591097255,0.372468953420457,0.315799467112037,0.263622245500795,0.272437287051735,0.369815064682301,0.348267310614853,0.31729754134383,0.287080757128914,0.209580579401134,0.333630116059424,0.444807585053326,0.377956877028977,0.35722424821446
"7",0.425319241937937,0.451279602448336,0.446983009156261,0.421871478375511,0.554440351747501,0.846026718388986,1,0.819559094863692,0.708449901189182,0.633387193481958,0.675525223613829,0.730999720717561,0.71727183721103,0.665584853779111,0.714967835508503,0.651087199799428,0.651744127418696,0.657683123243314,0.591504836693477,0.639356057906822,0.68086549702204,0.670553584907119,0.69952670009349,0.776544704917841,0.711873284686997,0.793457077391797,0.779046667756177,0.754010382199587,0.725097991668137,0.731306179368735,0.69929485993205,0.689925413441681,0.675681510688246,0.692451515435289,0.745131300840996,0.683275994725036,0.635702954093156,0.649633263019091,0.694195701444207,0.545537809086688,0.451701095308503,0.40299436510088,0.441712860754641,0.461282102465724,0.495940947313798,0.406676294068003,0.46054281493664,0.495483289670115,0.474240560198703,0.531179541956824,0.38059046212743,0.421672803044386,0.412522838446248,0.380654106362382,0.38086446113944,0.40669925430612,0.367510093361284,0.354465436396128,0.429743491675878,0.368098310585111,0.45505856427389,0.441262051808171,0.483283906875577,0.44885708712009,0.445321638039264,0.387069823320267,0.355834687200731,0.295145431481596,0.264393872895668,0.283569352067757,0.402740046793805,0.393726221779812,0.337819742525105,0.307117080655739,0.165456838722604,0.364671367628348,0.495056812332771,0.457753505658115,0.481375878178914
"8",0.381565780998162,0.376878954181675,0.38431527934963,0.377266407206538,0.484250446271792,0.675915707177711,0.819559094863692,1,0.917787375595383,0.837471740250826,0.833929416463153,0.834055076810724,0.807335096282715,0.760577126031635,0.756942933737432,0.668480381430572,0.694952904691069,0.723703776157921,0.641329127872161,0.700635204294941,0.744586906993339,0.740993865525424,0.806376016162268,0.762708433377142,0.711424700189293,0.718396366654516,0.736634773482133,0.608212812831198,0.536243707445035,0.562268131072741,0.515691401865743,0.519811022590126,0.491568905363805,0.545686349569632,0.560455658201351,0.567682808406714,0.552268538210712,0.54995685104691,0.632123407615851,0.519161358883939,0.427776129457667,0.393069946609554,0.432516349940001,0.422040629020356,0.4759032067667,0.415852377904698,0.438780839326467,0.470008614340258,0.446197818001321,0.495806592917184,0.397081236987956,0.473285052793243,0.438395187195812,0.380209681946085,0.381315743426944,0.384893468540492,0.364154009523951,0.370738820538651,0.412694140851421,0.381619972865366,0.428309853054996,0.452489643754862,0.484312218651109,0.457803594618873,0.438547399494554,0.395543487120109,0.354006070989771,0.294110782703866,0.269986823954838,0.288566071574543,0.392377641591979,0.400368374136006,0.340577265737534,0.323579013079388,0.146133275925619,0.220902850442633,0.388158340955303,0.589188599848188,0.562898681009004
"9",0.33484686008252,0.33290588683493,0.352022940666451,0.339921348799605,0.439947533482248,0.5747608815293,0.708449901189182,0.917787375595383,1,0.9150198900769,0.867130535435507,0.815215825021155,0.785225322554511,0.736857060142279,0.709620783460788,0.628788927088844,0.647683198886946,0.685964480436262,0.593298567933831,0.64837384667954,0.701235420695285,0.718760463595712,0.768497165505103,0.687431653079515,0.63273079687442,0.629418338544396,0.659221450861277,0.520980806528323,0.443961712312984,0.491264391469743,0.439151685394514,0.458301270722261,0.434707035699539,0.512212957624661,0.486034259870689,0.543441846175509,0.514213728678851,0.508875883494088,0.60675232400572,0.499893837810943,0.412745072074028,0.407745870055349,0.446297583122898,0.409453519089252,0.462689987681731,0.424046005398498,0.42215126021247,0.427426470850105,0.434199475980329,0.477273860195746,0.391148447200668,0.479466025504144,0.432456450276675,0.356614290750797,0.367111721208624,0.350465745865884,0.345080575985095,0.359223681135207,0.36897969486828,0.360244071743454,0.391447679415775,0.433498977406913,0.457621397957984,0.439377648649302,0.429144489996582,0.379235293361725,0.343406006376277,0.282660610280042,0.263668126590631,0.273164569995871,0.34539961692845,0.367800290613038,0.330923609828769,0.309349414728283,0.147539380628805,0.162763826150792,0.340502791756388,0.624769498037542,0.579382866402897
"10",0.338260123294521,0.327005536371782,0.344117928913888,0.356287161988675,0.426322020069778,0.524375038209065,0.633387193481958,0.837471740250826,0.9150198900769,1,0.919907206330712,0.836287049385402,0.796340815104781,0.711028856596623,0.640773313393121,0.55532945180969,0.591043119937607,0.628734530356707,0.526359707619267,0.605388380064145,0.662233782835129,0.683535878457763,0.742635071230956,0.666854100034593,0.623872900928082,0.61457922558192,0.659235762787304,0.524655806292404,0.439453616730545,0.467349015018564,0.422690577600667,0.450421054825113,0.422599585952573,0.495709664050321,0.458875360630828,0.505022629587795,0.481701709417336,0.490355818006558,0.610499559057575,0.490069839774813,0.40240222880997,0.394424013576249,0.437609193910056,0.391427718625427,0.469369033206589,0.446909090250387,0.413052307949906,0.43756710125448,0.425175083338144,0.45614047483026,0.378668178327013,0.489898350503091,0.453023430876469,0.340653896506118,0.367384374319813,0.34454600944512,0.335084619796701,0.368616161075008,0.357065092593933,0.373754295565545,0.376382451185131,0.447479791653998,0.449826029287142,0.426480548590223,0.416345648738419,0.37020973644299,0.332475404973838,0.283758769698629,0.269516402094999,0.281504967437575,0.325393588975645,0.358919869532957,0.337625398686921,0.288398024601335,0.136395334557525,0.148855453643119,0.340233775361666,0.653928614628746,0.517980262512858
