"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,0.423129072571879,0.425623574856162,0.286117622187652,0.358621331888011,0.368483341594934,0.334736592417331,0.500072939865727,0.405471157291967,0.415146903161396,0.313675934383688,0.370842742938155
"2",0.423129072571879,1,0.331443639222431,0.264417899939889,0.318698138749476,0.382914899228956,0.29217550349184,0.430410638390543,0.425357578904517,0.349946165584532,0.278931169543361,0.375637283311247
"3",0.425623574856162,0.331443639222431,1,0.202508756074526,0.241593219217191,0.489920738486153,0.286048604960443,0.464863389071367,0.413983668275138,0.611913996950175,0.275518949426507,0.335942431023212
"4",0.286117622187652,0.264417899939889,0.202508756074526,1,0.250207056360775,0.204641008280287,0.229866351848699,0.363835641291549,0.35036982094514,0.281390202686968,0.249282921167201,0.278418066290626
"5",0.358621331888011,0.318698138749476,0.241593219217191,0.250207056360775,1,0.351792261550791,0.348909809587144,0.38990042223271,0.285871626953066,0.273309581191608,0.213121874084772,0.39067156688376
"6",0.368483341594934,0.382914899228956,0.489920738486153,0.204641008280287,0.351792261550791,1,0.280759867655863,0.399399124487406,0.399016483253591,0.361391082505824,0.229649009273294,0.358369090289076
"7",0.334736592417331,0.29217550349184,0.286048604960443,0.229866351848699,0.348909809587144,0.280759867655863,1,0.419029447876283,0.282469506799602,0.301709797225485,0.309529719694289,0.287739846684386
"8",0.500072939865727,0.430410638390543,0.464863389071367,0.363835641291549,0.38990042223271,0.399399124487406,0.419029447876283,1,0.474444023277052,0.467520978737853,0.431470410832574,0.339649004719064
"9",0.405471157291967,0.425357578904517,0.413983668275138,0.35036982094514,0.285871626953066,0.399016483253591,0.282469506799602,0.474444023277052,1,0.373956140015152,0.315808990931639,0.389482424495373
"10",0.415146903161396,0.349946165584532,0.611913996950175,0.281390202686968,0.273309581191608,0.361391082505824,0.301709797225485,0.467520978737853,0.373956140015152,1,0.445247060457098,0.372603479993767
"11",0.313675934383688,0.278931169543361,0.275518949426507,0.249282921167201,0.213121874084772,0.229649009273294,0.309529719694289,0.431470410832573,0.315808990931639,0.445247060457098,1,0.194067284504665
"12",0.370842742938155,0.375637283311247,0.335942431023212,0.278418066290626,0.39067156688376,0.358369090289076,0.287739846684386,0.339649004719064,0.389482424495373,0.372603479993767,0.194067284504665,1
