"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,0.383302153563518,0.459919568237502,0.362374172170082,0.480380664800448,0.345951336490999,0.409939164067037,0.443882830879614,0.416080703858448,0.4581386274114,0.562836023577356,0.275080046622964
"2",0.383302153563518,1,0.489266672475568,0.372013122472424,0.532636818902413,0.560804998299618,0.448103546689839,0.56135731904134,0.577035321616081,0.434610346664243,0.383783358375517,0.458458978519254
"3",0.459919568237502,0.489266672475568,1,0.361699616884218,0.489443101008612,0.524405157944654,0.528173475527417,0.482180281008685,0.48738169941538,0.49580524889694,0.504596464811122,0.276529656428963
"4",0.362374172170082,0.372013122472424,0.361699616884218,1,0.347035506984256,0.291693110382859,0.351313415504961,0.403004467599367,0.305352657400009,0.348158514359242,0.286724672454038,0.267869448632141
"5",0.480380664800448,0.532636818902413,0.489443101008612,0.347035506984256,1,0.415620180416961,0.394289374299266,0.564842115409693,0.517630392164525,0.420657708594143,0.426503219711277,0.390257649483796
"6",0.345951336490999,0.560804998299618,0.524405157944654,0.291693110382859,0.415620180416961,1,0.41971482229321,0.402545028352721,0.41892716281857,0.448398261558413,0.318796636399236,0.278956691105266
"7",0.409939164067037,0.448103546689839,0.528173475527417,0.351313415504961,0.394289374299266,0.41971482229321,1,0.371762786534806,0.425186163123566,0.572371157879132,0.326045200343161,0.552918381670273
"8",0.443882830879614,0.56135731904134,0.482180281008685,0.403004467599367,0.564842115409693,0.402545028352721,0.371762786534806,1,0.500614040901087,0.421576575585148,0.416852267449863,0.311429589150164
"9",0.416080703858448,0.577035321616081,0.48738169941538,0.305352657400009,0.517630392164525,0.41892716281857,0.425186163123566,0.500614040901087,1,0.482058844701745,0.36078825276953,0.339092395587178
"10",0.4581386274114,0.434610346664243,0.49580524889694,0.348158514359242,0.420657708594143,0.448398261558413,0.572371157879132,0.421576575585148,0.482058844701745,1,0.317712550598216,0.276950162792891
"11",0.562836023577356,0.383783358375517,0.504596464811122,0.286724672454038,0.426503219711277,0.318796636399236,0.326045200343161,0.416852267449863,0.36078825276953,0.317712550598216,1,0.227677359480334
"12",0.275080046622964,0.458458978519254,0.276529656428963,0.267869448632141,0.390257649483796,0.278956691105266,0.552918381670273,0.311429589150164,0.339092395587178,0.276950162792891,0.227677359480334,1
