"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,0.430660708752396,0.404685798885815,0.328699830355151,0.440048961620615,0.40591116583169,0.442323556563544,0.411514827395337,0.520734078418511,0.463369109304088,0.35277793144407,0.335063691522284
"2",0.430660708752396,1,0.507518676913451,0.365745767788495,0.475954737743911,0.451561611372324,0.430054810836321,0.569957074569024,0.537602497784278,0.575451429191485,0.362708486456635,0.396831887980082
"3",0.404685798885815,0.507518676913451,1,0.296555826597136,0.318620163293217,0.420340367119634,0.41040609447676,0.311331518044314,0.453148021224268,0.74928468507636,0.284105489082649,0.402114582726659
"4",0.328699830355151,0.365745767788495,0.296555826597136,1,0.354736039567945,0.332320442166263,0.356520585718274,0.400311703790591,0.407274437804021,0.373534308378156,0.257882782177555,0.408158784448788
"5",0.440048961620615,0.475954737743911,0.318620163293217,0.354736039567945,1,0.457244387932718,0.44444138121295,0.400128922447261,0.456892530525422,0.394453161713199,0.301566710272162,0.438329186189436
"6",0.40591116583169,0.451561611372324,0.420340367119634,0.332320442166263,0.457244387932718,1,0.368620990449842,0.402919052917368,0.436242667676094,0.384880706325514,0.243558471306192,0.40631574391735
"7",0.442323556563544,0.430054810836321,0.41040609447676,0.356520585718274,0.44444138121295,0.368620990449842,1,0.434238413138017,0.454709648677802,0.467563077298071,0.35105716738708,0.317577491422868
"8",0.411514827395337,0.569957074569024,0.311331518044314,0.400311703790591,0.400128922447261,0.402919052917368,0.434238413138017,1,0.496389504121349,0.455655412017269,0.373487095624045,0.383207613537602
"9",0.520734078418511,0.537602497784278,0.453148021224268,0.407274437804021,0.456892530525422,0.436242667676094,0.454709648677802,0.496389504121349,1,0.524085065771631,0.421026390304654,0.414030413737765
"10",0.463369109304088,0.575451429191485,0.74928468507636,0.373534308378156,0.394453161713199,0.384880706325514,0.467563077298071,0.455655412017269,0.524085065771631,1,0.400618391820407,0.484441495238842
"11",0.35277793144407,0.362708486456635,0.284105489082649,0.257882782177555,0.301566710272162,0.243558471306192,0.35105716738708,0.373487095624045,0.421026390304654,0.400618391820407,1,0.223496101548546
"12",0.335063691522284,0.396831887980082,0.402114582726659,0.408158784448788,0.438329186189436,0.40631574391735,0.317577491422868,0.383207613537602,0.414030413737765,0.484441495238842,0.223496101548546,1
