"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,0.548576907451426,0.457795355678732,0.405293974838392,0.505652734682222,0.638714524508182,0.54877966266245,0.435219266446244,0.563508993376325,0.425369867335084,0.442744188494109,0.332128336607075
"2",0.548576907451426,1,0.401465801534524,0.532412090344805,0.430778738554659,0.573008971163701,0.493539316477302,0.383663049500658,0.470350887027104,0.488197537030388,0.445856311733483,0.548551290008627
"3",0.457795355678732,0.401465801534524,1,0.264878763916858,0.344809125471044,0.435681424685666,0.356773845103542,0.345730348010837,0.417785137421178,0.329245639536792,0.335772639604143,0.219039139300124
"4",0.405293974838392,0.532412090344805,0.264878763916858,1,0.306815217781882,0.464259017016341,0.448433873935095,0.214460862618513,0.325150290271134,0.332626121879848,0.33437603532791,0.720763757667605
"5",0.505652734682222,0.430778738554659,0.344809125471044,0.306815217781882,1,0.431243439140655,0.553476216983553,0.342112069665796,0.317087606247718,0.322298234355567,0.426179006381984,0.255862374089594
"6",0.638714524508182,0.573008971163701,0.435681424685666,0.464259017016341,0.431243439140655,1,0.537913092312902,0.367688363594326,0.556868275997009,0.469733104586156,0.453434305213806,0.415741390303356
"7",0.54877966266245,0.493539316477302,0.356773845103542,0.448433873935095,0.553476216983553,0.537913092312902,1,0.345721079118831,0.402303491052847,0.377869296038047,0.364668106833936,0.431884307846054
"8",0.435219266446244,0.383663049500658,0.345730348010837,0.214460862618513,0.342112069665796,0.367688363594326,0.345721079118831,1,0.479161383470891,0.357024088418298,0.338384094034895,0.200737160381288
"9",0.563508993376325,0.470350887027104,0.417785137421178,0.325150290271134,0.317087606247718,0.556868275997009,0.402303491052847,0.479161383470891,1,0.501604386301936,0.419309363965621,0.269645289807933
"10",0.425369867335084,0.488197537030388,0.329245639536792,0.332626121879848,0.322298234355567,0.469733104586156,0.377869296038047,0.357024088418298,0.501604386301936,1,0.358167847506263,0.298528953242732
"11",0.442744188494109,0.445856311733483,0.335772639604143,0.33437603532791,0.426179006381984,0.453434305213806,0.364668106833936,0.338384094034895,0.419309363965621,0.358167847506263,1,0.247393414215303
"12",0.332128336607075,0.548551290008627,0.219039139300124,0.720763757667605,0.255862374089594,0.415741390303356,0.431884307846054,0.200737160381288,0.269645289807933,0.298528953242732,0.247393414215303,1
