"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,0.498830532383485,0.378932847042839,0.443922948758046,0.472714116204107,0.401966580945572,0.447743820770868,0.493401569313733,0.468281262191268,0.366269736120812,0.425851715852041,0.338894733371913
"2",0.498830532383485,1,0.382755715494144,0.5077821795018,0.584213565284312,0.513091457671306,0.540687925001813,0.622402786949747,0.496580053437667,0.380832418873694,0.403063317336615,0.448493091510998
"3",0.378932847042839,0.382755715494144,1,0.381994291992876,0.414866939131455,0.408331084528219,0.472802880868279,0.325238422689368,0.563162996728052,0.71413549933047,0.473448263938848,0.330279407798834
"4",0.443922948758046,0.5077821795018,0.381994291992876,1,0.506484083859613,0.420044149009448,0.48161469257447,0.498284993359823,0.466499034786561,0.490643832084452,0.461501708897006,0.441642215846798
"5",0.472714116204107,0.584213565284312,0.414866939131455,0.506484083859613,1,0.408442425434808,0.565654611645066,0.479809792018842,0.540868250479419,0.478029892486026,0.470747514157971,0.464631118993726
"6",0.401966580945572,0.513091457671306,0.408331084528219,0.420044149009448,0.408442425434808,1,0.435144849606007,0.435467502495401,0.472099323980703,0.384596067617526,0.382820409991142,0.428866553830287
"7",0.447743820770868,0.540687925001813,0.472802880868279,0.48161469257447,0.565654611645066,0.435144849606007,1,0.409400072273863,0.536557465811613,0.513557743568068,0.476255120900921,0.436785515060677
"8",0.493401569313733,0.622402786949747,0.325238422689368,0.498284993359823,0.479809792018842,0.435467502495401,0.409400072273863,1,0.410378278685319,0.333708963241114,0.397102305259011,0.417233349625866
"9",0.468281262191268,0.496580053437667,0.563162996728052,0.466499034786561,0.540868250479419,0.472099323980703,0.536557465811613,0.410378278685319,1,0.651449355064791,0.648914840310276,0.35835010567019
"10",0.366269736120812,0.380832418873694,0.71413549933047,0.490643832084452,0.478029892486026,0.384596067617526,0.513557743568068,0.333708963241114,0.651449355064791,1,0.550687976143732,0.373036316588882
"11",0.425851715852041,0.403063317336615,0.473448263938848,0.461501708897006,0.470747514157971,0.382820409991142,0.476255120900921,0.397102305259011,0.648914840310276,0.550687976143732,1,0.334954640351545
"12",0.338894733371913,0.448493091510998,0.330279407798834,0.441642215846799,0.464631118993726,0.428866553830287,0.436785515060677,0.417233349625866,0.35835010567019,0.373036316588882,0.334954640351545,1
