"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,0.440341483202763,0.373057692051435,0.232479543185442,0.368156644398212,0.355157093148124,0.386919168516554,0.36717684325811,0.322331488230494,0.338358468480949,0.369160425292597,0.235947006610577
"2",0.440341483202763,1,0.485923110989008,0.395211326256516,0.614693417512764,0.446516911309861,0.497563544245679,0.574680905726515,0.472103321635099,0.432481306128229,0.66262703693674,0.431158895313724
"3",0.373057692051435,0.485923110989008,1,0.308609216742796,0.451488708950415,0.541453192792547,0.532819276636562,0.515834122311125,0.443438748271594,0.42285180878688,0.46877892942847,0.345291376310706
"4",0.232479543185442,0.395211326256516,0.308609216742796,1,0.303479870186714,0.373860730185124,0.426531564054958,0.336164564886143,0.379413807201101,0.391409199924554,0.333840960450402,0.763786760009566
"5",0.368156644398212,0.614693417512764,0.451488708950415,0.303479870186714,1,0.392106668664321,0.463955949853217,0.480764994814815,0.403037489356508,0.403831313558438,0.56831787928533,0.355586097294705
"6",0.355157093148124,0.446516911309861,0.541453192792547,0.373860730185124,0.392106668664321,1,0.573924372316624,0.490580180642769,0.488735544541597,0.464044996976619,0.424797428699029,0.40192438686187
"7",0.386919168516554,0.497563544245679,0.532819276636562,0.426531564054958,0.463955949853217,0.573924372316624,1,0.510774141571787,0.484015945412297,0.47628889442064,0.457288960526911,0.482894060944044
"8",0.36717684325811,0.574680905726515,0.515834122311125,0.336164564886143,0.480764994814815,0.490580180642769,0.510774141571787,1,0.536775322647102,0.478545308372439,0.518600116397625,0.319260831001527
"9",0.322331488230494,0.472103321635099,0.443438748271594,0.379413807201101,0.403037489356508,0.488735544541597,0.484015945412297,0.536775322647102,1,0.478087746067092,0.40396365739663,0.334460904064599
"10",0.338358468480949,0.432481306128229,0.42285180878688,0.391409199924554,0.403831313558438,0.464044996976619,0.47628889442064,0.478545308372439,0.478087746067092,1,0.419786016965124,0.382368693757805
"11",0.369160425292597,0.66262703693674,0.46877892942847,0.333840960450402,0.56831787928533,0.424797428699029,0.457288960526911,0.518600116397625,0.40396365739663,0.419786016965124,1,0.330923998717805
"12",0.235947006610577,0.431158895313724,0.345291376310706,0.763786760009566,0.355586097294705,0.40192438686187,0.482894060944044,0.319260831001527,0.334460904064599,0.382368693757805,0.330923998717805,1
