"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,0.207124687257536,0.231009979004524,0.274233795738955,0.235109323610351,0.183210778372645,0.107367715303251,0.10600691990846,0.173561237690441,0.356387835483563,0.121955369994041,0.323790464754122
"2",0.207124687257536,1,0.217601131124372,0.158948048703868,0.310782549704433,0.0545892982711686,0.186247182894907,0.0708481058126524,0.0886527958055796,0.251031347136991,0.111595603131254,0.239529348459596
"3",0.231009979004524,0.217601131124372,1,0.138581980331667,0.197417595029625,0.0784895920591142,0.250623926758476,0.11753865330977,0.1752668150593,0.1118907566684,0.0697627847180556,0.247126803289142
"4",0.274233795738955,0.158948048703868,0.138581980331667,1,0.10595355464593,0.10325202569555,0.0800896796565645,0.0577250060863055,0.113464051941777,0.194988266813199,0.0770885013811321,0.208197254404144
"5",0.235109323610351,0.310782549704433,0.197417595029625,0.10595355464593,1,0.0167345795168503,0.11477530645368,0.154370444707982,0.0665833763039709,0.213318477565305,0.0801706317285672,0.182843146813478
"6",0.183210778372645,0.0545892982711686,0.0784895920591142,0.10325202569555,0.0167345795168503,1,0.0291605921759902,0.0221852775213241,0.0631553955620895,0.153284834871241,0.108633034686045,0.156309979761767
"7",0.107367715303251,0.186247182894907,0.250623926758476,0.0800896796565645,0.11477530645368,0.0291605921759902,1,0.0883067408100824,0.138123655027457,0.0625782717902199,0.0423333756667302,0.168649388196196
"8",0.10600691990846,0.0708481058126524,0.11753865330977,0.0577250060863055,0.154370444707982,0.0221852775213241,0.0883067408100824,1,0.163931037369132,0,0.0690151833714054,0.184659299929561
"9",0.173561237690441,0.0886527958055796,0.1752668150593,0.113464051941777,0.0665833763039709,0.0631553955620895,0.138123655027457,0.163931037369132,1,0.156828382955398,0.101040317166053,0.196731242142977
"10",0.356387835483563,0.251031347136991,0.1118907566684,0.194988266813199,0.213318477565305,0.153284834871241,0.0625782717902199,0,0.156828382955398,1,0.066758567104407,0.143759696619057
"11",0.121955369994041,0.111595603131254,0.0697627847180556,0.0770885013811321,0.0801706317285672,0.108633034686045,0.0423333756667302,0.0690151833714054,0.101040317166053,0.066758567104407,1,0.0937782697985474
"12",0.323790464754122,0.239529348459595,0.247126803289142,0.208197254404144,0.182843146813478,0.156309979761767,0.168649388196196,0.184659299929561,0.196731242142977,0.143759696619057,0.0937782697985474,1
