"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,0.108680019084414,0.110425121276902,0.302175284483475,0.165129680846183,0.0942881797614242,0.109694681808799,0.0986034358418033,0.209169474396095,0.328564370336385,0.134057218651789,0.176000761643085
"2",0.108680019084414,1,0.0720749970156447,0.169472762421259,0.0807660647059687,0.111545489883563,0.085183541999992,0.121987509118567,0.0517549169506766,0.200760459017113,0.0744331447696054,0.147931583853485
"3",0.110425121276902,0.0720749970156447,1,0.0623461139001584,0.112058367048475,0.0625305399480722,0.0268607654675127,0,0.0326395604916933,0.0935819200357406,0.0597440149249054,0.00497567861688777
"4",0.302175284483475,0.169472762421259,0.0623461139001584,1,0.04191842229282,0.0367576267065001,0.142107231415728,0.0723574605292422,0.0511644510096651,0.287997236752305,0.0602050463308949,0.122844833408511
"5",0.165129680846183,0.0807660647059687,0.112058367048475,0.04191842229282,1,0.0105106052958606,0.0541795232873077,0.0413802944301184,0.0950959320968561,0.0999314833766767,0.1032914584811,0.10705275278716
"6",0.0942881797614242,0.111545489883563,0.0625305399480722,0.0367576267065001,0.0105106052958606,1,0.110854799094739,0.0635000635000953,0.112253313766734,0.0397573283972945,0.105670493051452,0.0616041103633697
"7",0.109694681808799,0.085183541999992,0.0268607654675127,0.142107231415728,0.0541795232873077,0.110854799094739,1,0.0136386181397495,0.0482197968631537,0.102469507659596,0.0378267207918002,0.108056458655097
"8",0.0986034358418033,0.121987509118567,0,0.0723574605292422,0.0413802944301184,0.0635000635000953,0.0136386181397495,1,0.143631064928517,0.0447213595499958,0.0953390962262113,0.0707395573022638
"9",0.209169474396095,0.0517549169506766,0.0326395604916933,0.0511644510096651,0.0950959320968561,0.112253313766734,0.0482197968631537,0.143631064928517,1,0.118585412256314,0.14095847213057,0.144701931213992
"10",0.328564370336385,0.200760459017113,0.0935819200357406,0.287997236752305,0.0999314833766767,0.0397573283972945,0.102469507659596,0.0447213595499958,0.118585412256314,1,0.111631261130288,0.25941267247481
"11",0.134057218651789,0.0744331447696054,0.0597440149249054,0.0602050463308949,0.1032914584811,0.105670493051452,0.0378267207918002,0.0953390962262113,0.14095847213057,0.111631261130288,1,0.131731755490945
"12",0.176000761643085,0.147931583853485,0.00497567861688777,0.122844833408511,0.10705275278716,0.0616041103633697,0.108056458655097,0.0707395573022638,0.144701931213992,0.25941267247481,0.131731755490945,1
