"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,0.476577423909917,0.356195637998087,0.379041783969474,0.354902141696102,0.57131826250802,0.453707414798825,0.46260586183798,0.626892198947532,0.488419399349715,0.383962996301408,0.328741241084494
"2",0.476577423909917,1,0.263077003695297,0.494513066381942,0.337975205959579,0.490032507051704,0.444266647859134,0.368942633573839,0.482742757037217,0.487571756609064,0.356429694791862,0.528585840395555
"3",0.356195637998087,0.263077003695297,1,0.200846660711266,0.20179401854504,0.351045379518413,0.301845730774317,0.281454083382563,0.410079766702547,0.294329049289189,0.197128264071803,0.180860439557815
"4",0.379041783969474,0.494513066381942,0.200846660711266,1,0.283044818331952,0.471204167480942,0.524489822924176,0.249043325861576,0.365450881833479,0.415313566257738,0.256479168377089,0.771216528069198
"5",0.354902141696102,0.337975205959579,0.20179401854504,0.283044818331952,1,0.355859665826211,0.351784617551346,0.290340684207919,0.32815279385383,0.329971325722725,0.278864506604823,0.231902861499023
"6",0.57131826250802,0.490032507051704,0.351045379518413,0.471204167480941,0.355859665826211,1,0.518680868154743,0.373018575338045,0.59415848517214,0.491046615502279,0.387320958104652,0.431386931242163
"7",0.453707414798825,0.444266647859134,0.301845730774317,0.524489822924176,0.351784617551346,0.518680868154743,1,0.354344172687001,0.480601454010887,0.428513690211561,0.2992377420256,0.514701883571339
"8",0.46260586183798,0.368942633573839,0.281454083382563,0.249043325861576,0.290340684207919,0.373018575338045,0.354344172687001,1,0.549410438470531,0.449464960329567,0.306476430243363,0.188349585104741
"9",0.626892198947532,0.482742757037217,0.410079766702547,0.365450881833479,0.32815279385383,0.59415848517214,0.480601454010887,0.549410438470531,1,0.559847169658728,0.384479772038366,0.332534983314139
"10",0.488419399349715,0.487571756609064,0.294329049289189,0.415313566257738,0.329971325722725,0.49104661550228,0.428513690211561,0.449464960329567,0.559847169658728,1,0.367087952212869,0.347567838510507
"11",0.383962996301408,0.356429694791861,0.197128264071803,0.256479168377089,0.278864506604823,0.387320958104652,0.2992377420256,0.306476430243363,0.384479772038366,0.367087952212869,1,0.204143295600109
"12",0.328741241084494,0.528585840395555,0.180860439557815,0.771216528069198,0.231902861499023,0.431386931242163,0.514701883571339,0.188349585104741,0.332534983314139,0.347567838510507,0.204143295600109,1
